,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Alex Collins,SEA,20,101,5,52,2.6,49,2.5,1,20.0
1,DeeJay Dallas,SEA,4,17,2,6,1.5,11,2.8,0,
2,Travis Homer,SEA,2,27,1,12,6.0,15,7.5,0,
3,Geno Smith,SEA,1,-1,0,-1,-1.0,0,0.0,0,
5,Najee Harris,PIT,24,81,3,38,1.6,43,1.8,0,
6,Kalen Ballage,PIT,2,15,1,0,0.0,15,7.5,0,
7,Ben Roethlisberger,PIT,2,-3,0,-3,-1.5,0,0.0,0,
8,Eric Ebron,PIT,1,1,1,1,1.0,0,0.0,0,
9,Diontae Johnson,PIT,1,25,1,15,15.0,10,10.0,0,
