,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Matthew Stafford,LAR,22,28,251,4,1,2,17,30,128.7,2,12,0,9,0,0,0,0,0,1,0
1,John Wolford,LAR,0,2,0,0,1,0,0,0,0.0,2,-1,0,0,0,0,0,0,0,0,0
2,Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,21,78,1,10,3,2,29,1,25,0,0
3,Sony Michel,LAR,0,0,0,0,0,0,0,0,,9,42,0,15,0,0,0,0,0,0,0
4,Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,130,2,30,0,0
5,Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,36,0,10,0,0
6,Robert Woods,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,31,1,16,0,0
7,Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,19,0,18,0,0
8,DeSean Jackson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
11,Daniel Jones,NYG,29,51,242,0,3,4,41,17,44.7,3,4,0,2,0,0,0,0,0,2,1
12,Devontae Booker,NYG,0,0,0,0,0,0,0,0,,12,41,0,14,4,4,28,0,11,0,0
13,Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,,3,15,1,6,2,1,1,0,1,0,0
14,Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,14,10,76,0,14,0,0
15,Dante Pettis,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,48,0,15,0,0
16,Kadarius Toney,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,36,0,17,0,0
17,Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,24,0,11,0,0
18,Collin Johnson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,21,0,11,0,0
19,Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0
20,John Ross,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
