,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Kyler Murray,ARI,20,30,229,4,0,2,21,34,129.0,7,6,0,4,0,0,0,0,0,4,0
1,James Conner,ARI,0,0,0,0,0,0,0,0,,16,71,0,16,1,1,0,0,0,0,0
2,Chase Edmonds,ARI,0,0,0,0,0,0,0,0,,4,46,0,40,4,3,4,0,5,0,0
3,Jonathan Ward,ARI,0,0,0,0,0,0,0,0,,4,14,0,7,0,0,0,0,0,0,0
4,Rondale Moore,ARI,0,0,0,0,0,0,0,0,,3,10,0,5,4,3,16,0,10,0,0
5,A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,79,1,34,0,0
6,Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,75,1,21,0,0
7,DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,55,2,33,0,0
8,Darrell Daniels,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
9,Colt McCoy,ARI,0,0,0,0,0,0,0,0,,3,-3,0,-1,0,0,0,0,0,0,0
12,Baker Mayfield,CLE,19,28,234,2,1,5,23,57,102.4,3,8,0,4,0,0,0,0,0,2,2
13,Case Keenum,CLE,1,3,6,0,0,0,0,6,42.4,0,0,0,0,0,0,0,0,0,0,0
14,Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,14,66,0,17,3,3,12,0,5,0,0
15,D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,7,0,7,0,0
16,Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,101,2,57,0,0
17,Odell Beckham Jr.,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,79,0,25,0,0
18,Demetric Felton,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,10,0,0
19,David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
20,Johnny Stanton,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
21,Austin Hooper,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,4,0,4,0,0
22,Rashard Higgins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
23,Anthony Schwartz,CLE,0,0,0,0,0,0,0,0,,1,-3,0,-3,3,2,11,0,6,0,0
