,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Derek Carr,LVR,18,27,341,11,37.9,320,11.9,213,11.8,7.9,128,7.1,2,8.0%,4,16.0%,2,9,5,2,9,31.0%,0,
2,Teddy Bridgewater,DEN,35,49,334,18,33.3,491,10.0,213,6.1,4.3,121,3.5,1,2.1%,7,14.6%,5,4,5,5,15,26.8%,2,4.5
