,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Chukwuma Okorafor,T,PIT,75,100%,0,0%,5,15%
1,Kevin Dotson,G,PIT,75,100%,0,0%,5,15%
2,Trai Turner,G,PIT,75,100%,0,0%,0,0%
3,Ben Roethlisberger,QB,PIT,75,100%,0,0%,0,0%
4,Kendrick Green,C,PIT,75,100%,0,0%,0,0%
5,Diontae Johnson,WR,PIT,69,92%,0,0%,0,0%
6,Chase Claypool,WR,PIT,63,84%,0,0%,0,0%
7,Najee Harris,RB,PIT,63,84%,0,0%,0,0%
8,Dan Moore,T,PIT,59,79%,0,0%,3,9%
9,Ray-Ray McCloud,WR,PIT,52,69%,0,0%,12,35%
10,Pat Freiermuth,TE,PIT,45,60%,0,0%,5,15%
11,Eric Ebron,TE,PIT,34,45%,0,0%,0,0%
12,Zach Gentry,TE,PIT,23,31%,0,0%,9,26%
13,Joe Haeg,T,PIT,16,21%,0,0%,0,0%
14,Kalen Ballage,RB,PIT,12,16%,0,0%,4,12%
15,James Washington,WR,PIT,8,11%,0,0%,0,0%
16,Derek Watt,FB,PIT,6,8%,0,0%,25,74%
17,Joe Haden,CB,PIT,0,0%,65,100%,4,12%
18,Minkah Fitzpatrick,SS,PIT,0,0%,65,100%,4,12%
19,Alex Highsmith,LB,PIT,0,0%,65,100%,4,12%
20,Cameron Sutton,CB,PIT,0,0%,65,100%,4,12%
21,Terrell Edmunds,SS,PIT,0,0%,65,100%,4,12%
22,Cameron Heyward,DT,PIT,0,0%,58,89%,8,24%
23,T.J. Watt,LB,PIT,0,0%,56,86%,4,12%
24,Devin Bush Jr.,LB,PIT,0,0%,55,85%,4,12%
25,Joe Schobert,LB,PIT,0,0%,50,77%,4,12%
26,Chris Wormley,DE,PIT,0,0%,45,69%,9,26%
27,Arthur Maulet,CB,PIT,0,0%,28,43%,12,35%
28,Henry Mondeaux,DE,PIT,0,0%,19,29%,2,6%
29,Melvin Ingram,LB,PIT,0,0%,17,26%,0,0%
30,Tre Norwood,FS,PIT,0,0%,15,23%,10,29%
31,Isaiah Buggs,DE,PIT,0,0%,15,23%,2,6%
32,James Pierre,CB,PIT,0,0%,14,22%,19,56%
33,Robert Spillane,LB,PIT,0,0%,10,15%,25,74%
34,Isaiahh Loudermilk,DE,PIT,0,0%,8,12%,1,3%
35,Ulysees Gilbert,LB,PIT,0,0%,0,0%,25,74%
36,Marcus Allen,LB,PIT,0,0%,0,0%,25,74%
37,Benny Snell Jr.,RB,PIT,0,0%,0,0%,25,74%
38,Miles Killebrew,FS,PIT,0,0%,0,0%,25,74%
39,Justin Layne,CB,PIT,0,0%,0,0%,21,62%
40,Derrek Tuszka,LB,PIT,0,0%,0,0%,15,44%
41,Christian Kuntz,LS,PIT,0,0%,0,0%,12,35%
42,Pressley Harvin III,P,PIT,0,0%,0,0%,12,35%
43,Chris Boswell,K,PIT,0,0%,0,0%,11,32%
44,Cody White,WR,PIT,0,0%,0,0%,8,24%
45,J.C. Hassenauer,C,PIT,0,0%,0,0%,5,15%
46,B.J. Finney,C,PIT,0,0%,0,0%,2,6%
0,Kyle Fuller,G,SEA,65,100%,0,0%,4,12%
1,Gabe Jackson,G,SEA,65,100%,0,0%,4,12%
2,Duane Brown,T,SEA,65,100%,0,0%,0,0%
3,Geno Smith,QB,SEA,65,100%,0,0%,0,0%
4,Brandon Shell,T,SEA,64,98%,0,0%,3,9%
5,Tyler Lockett,WR,SEA,58,89%,0,0%,2,6%
6,Freddie Swain,WR,SEA,51,78%,0,0%,5,15%
7,D.K. Metcalf,WR,SEA,49,75%,0,0%,0,0%
8,Will Dissly,TE,SEA,47,72%,0,0%,18,53%
9,Alex Collins,RB,SEA,39,60%,0,0%,0,0%
10,Jamarco Jones,T,SEA,35,54%,0,0%,4,12%
11,Damien Lewis,G,SEA,31,48%,0,0%,1,3%
12,Gerald Everett,TE,SEA,31,48%,0,0%,0,0%
13,DeeJay Dallas,RB,SEA,22,34%,0,0%,24,71%
14,Penny Hart,WR,SEA,11,17%,0,0%,11,32%
15,Phillip Dorsett,WR,SEA,7,11%,0,0%,0,0%
16,Travis Homer,RB,SEA,5,8%,0,0%,22,65%
17,Colby Parkinson,TE,SEA,4,6%,0,0%,11,32%
18,Nick Bellore,LB,SEA,1,2%,0,0%,25,74%
19,Bobby Wagner,LB,SEA,0,0%,75,100%,5,15%
20,Jamal Adams,SS,SEA,0,0%,75,100%,0,0%
21,D.J. Reed,CB,SEA,0,0%,73,97%,5,15%
22,Quandre Diggs,FS,SEA,0,0%,73,97%,0,0%
23,Jordyn Brooks,LB,SEA,0,0%,63,84%,11,32%
24,Rasheem Green,DE,SEA,0,0%,50,67%,5,15%
25,Al Woods,DT,SEA,0,0%,48,64%,5,15%
26,Poona Ford,NT,SEA,0,0%,42,56%,5,15%
27,Tre Brown,DB,SEA,0,0%,40,53%,6,18%
28,Benson Mayowa,LB,SEA,0,0%,40,53%,0,0%
29,Carlos Dunlap,LB,SEA,0,0%,39,52%,0,0%
