,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Jonathan Greenard,HOU,0,0,0,0,0,2.0,6,5,1,2,3,0,0,0,0
1,Kamu Grugier-Hill,HOU,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
2,Tavierre Thomas,HOU,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
3,Lonnie Johnson Jr.,HOU,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
4,Zach Cunningham,HOU,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
5,Christian Kirksey,HOU,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0
6,Terrance Mitchell,HOU,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
7,DeMarcus Walker,HOU,0,0,0,0,0,0.0,3,1,2,1,1,0,0,0,0
8,Whitney Mercilus,HOU,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
9,Terrence Brooks,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
10,Rex Burkhead,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
11,Nico Collins,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
12,Jordan Jenkins,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
13,Desmond King,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
14,A.J. Moore,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Justin Reid,HOU,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
16,Jon Weeks,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Maliek Collins,HOU,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
20,Darius Leonard,IND,1,4,0,4,1,0.0,7,6,1,0,1,0,0,0,1
21,Isaiah Rodgers,IND,1,12,0,12,2,0.0,2,1,1,0,0,0,0,0,0
22,Khari Willis,IND,0,0,0,0,1,1.0,9,5,4,1,1,1,0,0,0
23,DeForest Buckner,IND,0,0,0,0,0,1.0,5,4,1,2,1,0,0,0,0
24,Bobby Okereke,IND,0,0,0,0,0,0.0,14,9,5,0,1,0,0,0,0
25,Kenny Moore,IND,0,0,0,0,0,0.0,10,10,0,1,0,0,0,0,0
26,Grover Stewart,IND,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
27,Julian Blackmon,IND,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,0
28,Xavier Rhodes,IND,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
29,Al-Quadin Muhammad,IND,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
30,Rock Ya-Sin,IND,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
31,Isaac Rochell,IND,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
32,Zaire Franklin,IND,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
33,Tyquan Lewis,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
34,E.J. Speed,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
35,Matthew Adams,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
36,Ashton Dulin,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
37,Kwity Paye,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
38,Taylor Stallworth,IND,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
