,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Ezekiel Elliott,DAL,17,69,4,48,2.8,21,1.2,0,
1,Tony Pollard,DAL,10,41,0,28,2.8,13,1.3,0,
2,Dak Prescott,DAL,3,10,0,10,3.3,0,0.0,0,
3,CeeDee Lamb,DAL,1,2,1,2,2.0,0,0.0,0,
5,Damien Harris,NWE,18,101,5,57,3.2,44,2.4,0,
6,Rhamondre Stevenson,NWE,5,23,1,5,1.0,18,3.6,0,
7,Mac Jones,NWE,2,-4,0,-4,-2.0,0,0.0,0,
8,Nelson Agholor,NWE,1,1,0,1,1.0,0,0.0,0,
9,Brandon Bolden,NWE,1,-1,0,-1,-1.0,0,0.0,0,
