,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Darrel Williams,KAN,21,62,5,39,1.9,23,1.1,0,
1,Patrick Mahomes,KAN,3,31,2,31,10.3,0,0.0,0,
2,Jerick McKinnon,KAN,3,10,0,7,2.3,3,1.0,0,
3,Mecole Hardman,KAN,1,6,0,4,4.0,2,2.0,0,
5,Antonio Gibson,WAS,10,44,3,23,2.3,21,2.1,1,10.0
6,J.D. McKissic,WAS,8,45,3,33,4.1,12,1.5,0,
7,Jaret Patterson,WAS,1,5,,4,4.0,1,1.0,0,
