,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Darrell Henderson,LAR,21,78,4,43,2.0,35,1.7,0,
1,Sony Michel,LAR,9,42,1,17,1.9,25,2.8,1,9.0
2,Matthew Stafford,LAR,2,12,1,12,6.0,0,0.0,0,
3,John Wolford,LAR,2,-1,,-1,-0.5,0,0.0,0,
5,Devontae Booker,NYG,12,41,2,22,1.8,19,1.6,0,
6,Daniel Jones,NYG,3,4,1,3,1.0,1,0.3,0,
7,Elijhaa Penny,NYG,3,15,1,8,2.7,7,2.3,0,
