,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Davis Mills,HOU,29,43,243,12,26.7,279,6.5,130,4.5,3.0,113,3.9,1,2.4%,9,21.4%,2,13,4,3,9,19.6%,1,3.0
2,Carson Wentz,IND,11,20,223,8,36.4,244,12.2,171,15.5,8.6,52,4.7,3,16.7%,3,16.7%,2,3,3,3,8,34.8%,1,2.0
