,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Aaron Jones,GNB,13,76,3,50,3.8,26,2.0,0,
1,AJ Dillon,GNB,11,59,4,17,1.5,42,3.8,2,5.5
2,Aaron Rodgers,GNB,7,19,3,19,2.7,0,0.0,0,
4,Khalil Herbert,CHI,19,97,7,58,3.1,39,2.1,1,19.0
5,Justin Fields,CHI,6,43,3,19,3.2,24,4.0,0,
6,Cole Kmet,CHI,1,0,0,0,0.0,0,0.0,0,
