,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Mark Ingram,HOU,18,73,5,50,2.8,23,1.3,1,18.0
1,Phillip Lindsay,HOU,7,39,1,37,5.3,2,0.3,0,
2,David Johnson,HOU,2,7,0,4,2.0,3,1.5,0,
3,Davis Mills,HOU,2,5,1,5,2.5,0,0.0,0,
5,Jonathan Taylor,IND,14,145,6,62,4.4,83,5.9,1,14.0
6,Marlon Mack,IND,5,12,,6,1.2,6,1.2,0,
7,Nyheim Hines,IND,4,13,1,8,2.0,5,1.3,0,
8,Carson Wentz,IND,2,1,0,0,0.0,1,0.5,0,
9,Michael Pittman Jr.,IND,1,3,0,2,2.0,1,1.0,0,
