,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Josh Jacobs,LVR,16,53,2,30,1.9,23,1.4,1,16.0
1,Kenyan Drake,LVR,4,34,2,28,7.0,6,1.5,0,
2,Derek Carr,LVR,2,-1,0,-1,-0.5,0,0.0,0,
3,Jalen Richard,LVR,1,0,0,0,0.0,0,0.0,0,
5,Javonte Williams,DEN,11,53,2,34,3.1,19,1.7,2,5.5
6,Melvin Gordon,DEN,10,50,3,30,3.0,20,2.0,1,10.0
7,Teddy Bridgewater,DEN,2,9,1,6,3.0,3,1.5,0,
