,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Matt Pryor,T,IND,48,100%,0,0%,5,21%
1,Eric Fisher,T,IND,48,100%,0,0%,5,21%
2,Mark Glowinski,G,IND,48,100%,0,0%,5,21%
3,Carson Wentz,QB,IND,48,100%,0,0%,0,0%
4,Chris Reed,G,IND,48,100%,0,0%,0,0%
5,Ryan Kelly,C,IND,48,100%,0,0%,0,0%
6,Michael Pittman Jr.,WR,IND,46,96%,0,0%,0,0%
7,Zach Pascal,WR,IND,41,85%,0,0%,2,8%
8,Jack Doyle,TE,IND,31,65%,0,0%,2,8%
9,Jonathan Taylor,RB,IND,31,65%,0,0%,0,0%
10,Mo Alie-Cox,TE,IND,24,50%,0,0%,8,33%
11,T.Y. Hilton,WR,IND,24,50%,0,0%,0,0%
12,Ashton Dulin,WR,IND,13,27%,0,0%,15,63%
13,Nyheim Hines,RB,IND,11,23%,0,0%,5,21%
14,Marlon Mack,RB,IND,9,19%,0,0%,0,0%
15,Parris Campbell,WR,IND,5,10%,0,0%,0,0%
16,Kylen Granson,TE,IND,4,8%,0,0%,2,8%
17,Danny Pinter,G,IND,1,2%,0,0%,5,21%
18,Julian Blackmon,FS,IND,0,0%,75,100%,8,33%
19,Kenny Moore,CB,IND,0,0%,75,100%,8,33%
20,Bobby Okereke,LB,IND,0,0%,75,100%,8,33%
21,Khari Willis,SS,IND,0,0%,73,97%,11,46%
22,Xavier Rhodes,CB,IND,0,0%,73,97%,1,4%
23,Darius Leonard,LB,IND,0,0%,67,89%,2,8%
24,DeForest Buckner,DT,IND,0,0%,53,71%,9,38%
25,Tyquan Lewis,DE,IND,0,0%,50,67%,1,4%
26,Al-Quadin Muhammad,DE,IND,0,0%,49,65%,0,0%
27,Kwity Paye,DE,IND,0,0%,44,59%,1,4%
28,Grover Stewart,DT,IND,0,0%,43,57%,8,33%
29,Rock Ya-Sin,CB,IND,0,0%,41,55%,4,17%
30,Taylor Stallworth,DT,IND,0,0%,28,37%,3,13%
31,Isaiah Rodgers,CB,IND,0,0%,22,29%,5,21%
32,Isaac Rochell,DE,IND,0,0%,20,27%,10,42%
33,Zaire Franklin,LB,IND,0,0%,12,16%,18,75%
34,E.J. Speed,LB,IND,0,0%,8,11%,15,63%
35,Ben Banogu,DE,IND,0,0%,7,9%,3,13%
