,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Salvon Ahmed,MIA,7,22,0,6,0.9,16,2.3,0,
1,Malcolm Brown,MIA,5,24,2,13,2.6,11,2.2,0,
2,Myles Gaskin,MIA,5,9,,3,0.6,6,1.2,0,
3,Tua Tagovailoa,MIA,3,22,2,22,7.3,0,0.0,0,
5,James Robinson,JAX,17,73,3,24,1.4,49,2.9,0,
6,Trevor Lawrence,JAX,2,11,1,11,5.5,0,0.0,1,2.0
