,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Patrick Mekari,G,BAL,69,100%,0,0%,6,26%
1,Ben Powers,G,BAL,69,100%,0,0%,6,26%
2,Alejandro Villanueva,T,BAL,69,100%,0,0%,3,13%
3,Kevin Zeitler,G,BAL,65,94%,0,0%,5,22%
4,Lamar Jackson,QB,BAL,65,94%,0,0%,0,0%
5,Patrick Ricard,FB,BAL,55,80%,0,0%,2,9%
6,Marquise Brown,WR,BAL,51,74%,0,0%,0,0%
7,Rashod Bateman,WR,BAL,45,65%,0,0%,0,0%
8,Bradley Bozeman,C,BAL,44,64%,0,0%,3,13%
9,Mark Andrews,TE,BAL,37,54%,0,0%,0,0%
10,Devin Duvernay,WR,BAL,34,49%,0,0%,7,30%
11,Trystan Colon-Castillo,C,BAL,26,38%,0,0%,1,4%
12,Latavius Murray,RB,BAL,26,38%,0,0%,0,0%
13,Eric Tomlinson,TE,BAL,23,33%,0,0%,6,26%
14,Le'Veon Bell,RB,BAL,22,32%,0,0%,0,0%
15,Devonta Freeman,RB,BAL,21,30%,0,0%,0,0%
16,Josh Oliver,TE,BAL,19,28%,0,0%,5,22%
17,James Proche,WR,BAL,5,7%,0,0%,2,9%
18,Miles Boykin,WR,BAL,4,6%,0,0%,16,70%
19,Tyre Phillips,G,BAL,4,6%,0,0%,6,26%
20,Tyler Huntley,QB,BAL,4,6%,0,0%,0,0%
21,Tylan Wallace,WR,BAL,2,3%,0,0%,16,70%
22,Marlon Humphrey,CB,BAL,0,0%,56,100%,3,13%
23,Chuck Clark,SS,BAL,0,0%,56,100%,1,4%
24,Anthony Averett,CB,BAL,0,0%,55,98%,9,39%
25,DeShon Elliott,FS,BAL,0,0%,55,98%,7,30%
26,Calais Campbell,DE,BAL,0,0%,44,79%,7,30%
27,Josh Bynes,LB,BAL,0,0%,43,77%,0,0%
28,Odafe Oweh,LB,BAL,0,0%,41,73%,0,0%
29,Justin Houston,LB,BAL,0,0%,36,64%,0,0%
30,Tyus Bowser,LB,BAL,0,0%,35,63%,3,13%
31,Tavon Young,CB,BAL,0,0%,35,63%,2,9%
32,Brandon Williams,NT,BAL,0,0%,27,48%,1,4%
33,Justin Madubuike,DT,BAL,0,0%,25,45%,1,4%
34,Chris Board,LB,BAL,0,0%,23,41%,17,74%
35,Patrick Queen,LB,BAL,0,0%,19,34%,0,0%
36,Malik Harrison,LB,BAL,0,0%,14,25%,17,74%
37,Justin Ellis,DT,BAL,0,0%,14,25%,0,0%
38,Brandon Stephens,FS,BAL,0,0%,13,23%,16,70%
39,Jimmy Smith,CB,BAL,0,0%,13,23%,0,0%
40,Pernell McPhee,LB,BAL,0,0%,12,21%,0,0%
41,Kristian Welch,LB,BAL,0,0%,0,0%,17,74%
42,Anthony Levine,SS,BAL,0,0%,0,0%,17,74%
43,Geno Stone,SS,BAL,0,0%,0,0%,16,70%
44,Justin Tucker,K,BAL,0,0%,0,0%,13,57%
45,Sam Koch,P,BAL,0,0%,0,0%,8,35%
46,Nick Moore,LS,BAL,0,0%,0,0%,8,35%
47,Andre Smith,T,BAL,0,0%,0,0%,6,26%
0,Rashawn Slater,T,LAC,56,100%,0,0%,1,4%
1,Michael Schofield,G,LAC,56,100%,0,0%,1,4%
2,Storm Norton,T,LAC,56,100%,0,0%,1,4%
3,Matt Feiler,G,LAC,56,100%,0,0%,1,4%
4,Corey Linsley,C,LAC,56,100%,0,0%,0,0%
5,Justin Herbert,QB,LAC,56,100%,0,0%,0,0%
6,Keenan Allen,WR,LAC,51,91%,0,0%,0,0%
7,Jalen Guyton,WR,LAC,40,71%,0,0%,4,17%
8,Jared Cook,TE,LAC,36,64%,0,0%,0,0%
9,Austin Ekeler,RB,LAC,34,61%,0,0%,0,0%
10,Josh Palmer,WR,LAC,29,52%,0,0%,0,0%
11,Donald Parham,TE,LAC,26,46%,0,0%,1,4%
12,Mike Williams,WR,LAC,20,36%,0,0%,0,0%
13,Joshua Kelley,RB,LAC,18,32%,0,0%,1,4%
14,Stephen Anderson,TE,LAC,12,21%,0,0%,7,30%
15,Justin Jackson,RB,LAC,8,14%,0,0%,16,70%
16,Gabe Nabers,FB,LAC,3,5%,0,0%,11,48%
17,Trey Pipkins,T,LAC,2,4%,0,0%,1,4%
18,K.J. Hill,WR,LAC,1,2%,0,0%,6,26%
19,Asante Samuel Jr.,CB,LAC,0,0%,65,94%,6,26%
20,Chris Harris Jr.,CB,LAC,0,0%,65,94%,0,0%
21,Kyzir White,LB,LAC,0,0%,65,94%,0,0%
22,Derwin James,FS,LAC,0,0%,65,94%,0,0%
23,Jerry Tillery,DT,LAC,0,0%,61,88%,6,26%
24,Joey Bosa,LB,LAC,0,0%,58,84%,0,0%
25,Uchenna Nwosu,LB,LAC,0,0%,53,77%,0,0%
26,Linval Joseph,NT,LAC,0,0%,46,67%,5,22%
27,Christian Covington,NT,LAC,0,0%,44,64%,6,26%
28,Amen Ogbongbemiga,LB,LAC,0,0%,40,58%,9,39%
29,Michael Davis,CB,LAC,0,0%,38,55%,0,0%
30,Tevaughn Campbell,CB,LAC,0,0%,35,51%,8,35%
31,Alohi Gilman,SS,LAC,0,0%,30,43%,20,87%
32,Kyler Fackrell,LB,LAC,0,0%,26,38%,7,30%
33,Nick Niemann,LB,LAC,0,0%,18,26%,21,91%
34,Breiden Fehoko,NT,LAC,0,0%,17,25%,1,4%
35,Chris Rumph,LB,LAC,0,0%,11,16%,22,96%
36,Trey Marshall,SS,LAC,0,0%,11,16%,14,61%
37,Joe Gaziano,DE,LAC,0,0%,11,16%,6,26%
38,Cole Christiansen,LB,LAC,0,0%,0,0%,22,96%
39,Kemon Hall,CB,LAC,0,0%,0,0%,16,70%
40,Ryan Smith,CB,LAC,0,0%,0,0%,15,65%
41,Ty Long,P,LAC,0,0%,0,0%,6,26%
42,Matt Overton,LS,LAC,0,0%,0,0%,6,26%
43,Tristan Vizcaino,K,LAC,0,0%,0,0%,3,13%
44,Senio Kelemete,G,LAC,0,0%,0,0%,1,4%
45,Mark Webb,FS,LAC,0,0%,0,0%,1,4%
46,Scott Quessenberry,C,LAC,0,0%,0,0%,1,4%
