,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Jonah Jackson,G,DET,63,100%,0,0%,1,4%
1,Penei Sewell,T,DET,63,100%,0,0%,1,4%
2,Halapoulivaati Vaitai,G,DET,63,100%,0,0%,1,4%
3,Matt Nelson,T,DET,63,100%,0,0%,1,4%
4,Evan Brown,C,DET,63,100%,0,0%,0,0%
5,Jared Goff,QB,DET,63,100%,0,0%,0,0%
6,Kalif Raymond,WR,DET,56,89%,0,0%,3,12%
7,T.J. Hockenson,TE,DET,52,83%,0,0%,0,0%
8,KhaDarel Hodge,WR,DET,52,83%,0,0%,0,0%
9,Amon-Ra St. Brown,WR,DET,49,78%,0,0%,6,24%
10,D'Andre Swift,RB,DET,49,78%,0,0%,0,0%
11,Jamaal Williams,RB,DET,19,30%,0,0%,0,0%
12,Darren Fells,TE,DET,15,24%,0,0%,1,4%
13,Geronimo Allison,WR,DET,13,21%,0,0%,15,60%
14,Tom Kennedy,WR,DET,8,13%,0,0%,9,36%
15,Jason Cabinda,FB,DET,2,3%,0,0%,18,72%
16,Amani Oruwariye,CB,DET,0,0%,72,100%,6,24%
17,Alex Anzalone,LB,DET,0,0%,72,100%,6,24%
18,Jerry Jacobs,CB,DET,0,0%,67,93%,3,12%
19,Will Harris,SS,DET,0,0%,61,85%,9,36%
20,Tracy Walker,FS,DET,0,0%,61,85%,9,36%
21,Michael Brockers,DE,DET,0,0%,56,78%,1,4%
22,AJ Parker,CB,DET,0,0%,49,68%,6,24%
23,Trey Flowers,LB,DET,0,0%,47,65%,0,0%
24,Charles Harris,LB,DET,0,0%,46,64%,5,20%
25,Nick Williams,DE,DET,0,0%,36,50%,0,0%
26,Jalen Reeves-Maybin,LB,DET,0,0%,34,47%,6,24%
27,Julian Okwara,LB,DET,0,0%,33,46%,12,48%
28,Dean Marlowe,SS,DET,0,0%,33,46%,9,36%
29,Derrick Barnes,LB,DET,0,0%,32,44%,3,12%
30,Alim McNeill,NT,DET,0,0%,30,42%,1,4%
31,Austin Bryant,LB,DET,0,0%,26,36%,12,48%
32,John Penisini,NT,DET,0,0%,22,31%,6,24%
33,Levi Onwuzurike,DE,DET,0,0%,15,21%,5,20%
34,Anthony Pittman,LB,DET,0,0%,0,0%,24,96%
35,Josh Woods,LB,DET,0,0%,0,0%,18,72%
36,C.J. Moore,FS,DET,0,0%,0,0%,18,72%
37,Godwin Igwebuike,RB,DET,0,0%,0,0%,18,72%
38,Bobby Price,FS,DET,0,0%,0,0%,12,48%
39,Jermar Jefferson,RB,DET,0,0%,0,0%,9,36%
40,Jack Fox,P,DET,0,0%,0,0%,7,28%
41,Scott Daly,LS,DET,0,0%,0,0%,7,28%
42,Austin Seibert,K,DET,0,0%,0,0%,4,16%
43,Logan Stenberg,G,DET,0,0%,0,0%,1,4%
44,Ryan McCollum,C,DET,0,0%,0,0%,1,4%
45,Will Holden,T,DET,0,0%,0,0%,1,4%
0,Riley Reiff,T,CIN,72,100%,0,0%,6,24%
1,Jonah Williams,T,CIN,72,100%,0,0%,6,24%
2,Quinton Spain,G,CIN,72,100%,0,0%,6,24%
3,Trey Hopkins,C,CIN,59,82%,0,0%,3,12%
4,Joe Burrow,QB,CIN,59,82%,0,0%,0,0%
