,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Justin Herbert,LAC,22,39,195,1,1,2,13,26,67.8,2,12,0,10,0,0,0,0,0,0,0
1,Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,6,7,0,5,7,4,48,0,18,0,0
2,Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,4,7,0,4,0,0,0,0,0,0,0
3,Keenan Allen,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,50,0,21,0,0
4,Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,27,0,26,0,0
5,Jared Cook,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,25,1,11,0,0
6,Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,15,0,15,0,0
7,Donald Parham,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,5,0,0
8,Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,8,0,8,0,0
9,Justin Jackson,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
10,Gabe Nabers,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
11,Stephen Anderson,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,-1,0,-1,0,0
14,Lamar Jackson,BAL,19,27,167,1,2,3,27,21,68.0,8,51,0,22,0,0,0,0,0,0,0
15,Devonta Freeman,BAL,0,0,0,0,0,0,0,0,,9,53,1,16,2,0,0,0,0,0,0
16,Latavius Murray,BAL,0,0,0,0,0,0,0,0,,9,44,1,14,2,2,12,0,8,0,0
17,Le'Veon Bell,BAL,0,0,0,0,0,0,0,0,,8,18,1,7,0,0,0,0,0,0,0
18,Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,1,11,0,11,3,2,15,0,8,0,0
19,Tyler Huntley,BAL,0,0,0,0,0,0,0,0,,3,10,0,12,0,0,0,0,0,0,0
20,Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,68,1,21,0,0
21,Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,35,0,20,1,0
22,Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,29,0,11,0,0
23,Miles Boykin,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
24,Josh Oliver,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,1,0
25,James Proche,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
