,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Amari Rodgers,GNB,0,0,,0,0,2,16,8.0,0,16
1,Kylin Hill,GNB,1,23,23.0,0,23,0,0,,0,0
4,Jakeem Grant,CHI,3,83,27.7,0,30,2,11,5.5,0,11
5,Artavis Pierce,CHI,1,27,27.0,0,27,0,0,,0,0
