,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Billy Price,C,NYG,75,100%,0,0%,1,4%
1,Will Hernandez,G,NYG,75,100%,0,0%,1,4%
2,Daniel Jones,QB,NYG,75,100%,0,0%,0,0%
3,Sterling Shepard,WR,NYG,68,91%,0,0%,0,0%
4,Nate Solder,T,NYG,63,84%,0,0%,1,4%
5,Matt Peart,T,NYG,55,73%,0,0%,1,4%
6,Evan Engram,TE,NYG,55,73%,0,0%,0,0%
7,Devontae Booker,RB,NYG,54,72%,0,0%,0,0%
8,Matt Skura,C,NYG,49,65%,0,0%,0,0%
9,Dante Pettis,WR,NYG,46,61%,0,0%,0,0%
10,Collin Johnson,WR,NYG,43,57%,0,0%,10,37%
11,Kyle Rudolph,TE,NYG,34,45%,0,0%,1,4%
12,John Ross,WR,NYG,32,43%,0,0%,0,0%
13,Andrew Thomas,T,NYG,29,39%,0,0%,0,0%
14,Wes Martin,G,NYG,26,35%,0,0%,1,4%
15,Kaden Smith,TE,NYG,16,21%,0,0%,11,41%
16,Elijhaa Penny,RB,NYG,15,20%,0,0%,15,56%
17,C.J. Board,WR,NYG,6,8%,0,0%,10,37%
18,Kadarius Toney,WR,NYG,6,8%,0,0%,0,0%
19,Korey Cunningham,T,NYG,3,4%,0,0%,0,0%
20,James Bradberry,CB,NYG,0,0%,66,100%,6,22%
21,Adoree' Jackson,CB,NYG,0,0%,66,100%,0,0%
22,Tae Crowder,LB,NYG,0,0%,66,100%,0,0%
23,Xavier McKinney,FS,NYG,0,0%,66,100%,0,0%
24,Jabrill Peppers,SS,NYG,0,0%,53,80%,2,7%
25,Logan Ryan,FS,NYG,0,0%,53,80%,0,0%
26,Leonard Williams,DT,NYG,0,0%,52,79%,11,41%
27,Lorenzo Carter,LB,NYG,0,0%,48,73%,6,22%
28,Reggie Ragland,LB,NYG,0,0%,47,71%,17,63%
29,Dexter Lawrence,DE,NYG,0,0%,41,62%,12,44%
30,Austin Johnson,NT,NYG,0,0%,41,62%,11,41%
31,Azeez Ojulari,LB,NYG,0,0%,41,62%,0,0%
32,Oshane Ximines,LB,NYG,0,0%,22,33%,0,0%
33,Danny Shelton,NT,NYG,0,0%,18,27%,11,41%
34,Julian Love,SS,NYG,0,0%,14,21%,22,81%
35,Carter Coughlin,LB,NYG,0,0%,12,18%,26,96%
36,Raymond Johnson,DE,NYG,0,0%,11,17%,1,4%
37,Darnay Holmes,CB,NYG,0,0%,9,14%,4,15%
38,Nate Ebner,SS,NYG,0,0%,0,0%,26,96%
39,Cam Brown,LB,NYG,0,0%,0,0%,20,74%
40,Keion Crossen,CB,NYG,0,0%,0,0%,19,70%
41,Cullen Gillaspia,FB,NYG,0,0%,0,0%,15,56%
42,Gary Brightwell,RB,NYG,0,0%,0,0%,15,56%
43,Sam Beal,CB,NYG,0,0%,0,0%,7,26%
44,Casey Kreiter,LS,NYG,0,0%,0,0%,5,19%
45,Riley Dixon,P,NYG,0,0%,0,0%,5,19%
46,Graham Gano,K,NYG,0,0%,0,0%,4,15%
0,Tyler Higbee,TE,LAR,66,100%,0,0%,6,22%
1,Brian Allen,C,LAR,66,100%,0,0%,6,22%
2,Austin Corbett,G,LAR,66,100%,0,0%,6,22%
3,Rob Havenstein,T,LAR,66,100%,0,0%,6,22%
4,David Edwards,G,LAR,66,100%,0,0%,6,22%
5,Robert Woods,WR,LAR,58,88%,0,0%,1,4%
6,Matthew Stafford,QB,LAR,56,85%,0,0%,0,0%
7,Cooper Kupp,WR,LAR,55,83%,0,0%,2,7%
8,Darrell Henderson,RB,LAR,54,82%,0,0%,0,0%
9,Andrew Whitworth,T,LAR,47,71%,0,0%,0,0%
10,Van Jefferson,WR,LAR,42,64%,0,0%,1,4%
11,Joseph Noteboom,T,LAR,19,29%,0,0%,6,22%
12,DeSean Jackson,WR,LAR,16,24%,0,0%,0,0%
13,Sony Michel,RB,LAR,12,18%,0,0%,0,0%
14,Ben Skowronek,WR,LAR,11,17%,0,0%,18,67%
15,John Wolford,QB,LAR,10,15%,0,0%,0,0%
16,Tutu Atwell,WR,LAR,7,11%,0,0%,5,19%
17,Jacob Harris,TE,LAR,6,9%,0,0%,18,67%
18,Johnny Mundt,TE,LAR,3,5%,0,0%,8,30%
19,Robert Rochell,CB,LAR,0,0%,71,95%,0,0%
20,Donte Deayon,CB,LAR,0,0%,66,88%,0,0%
21,Jordan Fuller,SS,LAR,0,0%,65,87%,0,0%
22,Taylor Rapp,FS,LAR,0,0%,64,85%,6,22%
23,Jalen Ramsey,CB,LAR,0,0%,57,76%,3,11%
24,Terrell Lewis,LB,LAR,0,0%,51,68%,0,0%
25,Aaron Donald,DT,LAR,0,0%,45,60%,0,0%
26,Kenny Young,LB,LAR,0,0%,42,56%,0,0%
27,Sebastian Joseph-Day,NT,LAR,0,0%,42,56%,0,0%
28,Leonard Floyd,LB,LAR,0,0%,38,51%,0,0%
29,Nick Scott,SS,LAR,0,0%,33,44%,21,78%
30,Greg Gaines,NT,LAR,0,0%,32,43%,3,11%
31,Ogbonnia Okoronkwo,LB,LAR,0,0%,32,43%,3,11%
32,Michael Hoecht,DT,LAR,0,0%,27,36%,14,52%
33,Ernest Jones,LB,LAR,0,0%,26,35%,15,56%
34,Jonah Williams,DE,LAR,0,0%,26,35%,3,11%
35,Troy Reeder,LB,LAR,0,0%,22,29%,21,78%
36,Jamir Jones,LB,LAR,0,0%,22,29%,19,71%
37,David Long,CB,LAR,0,0%,20,27%,2,7%
38,A'Shawn Robinson,DT,LAR,0,0%,14,19%,2,7%
39,Travin Howard,LB,LAR,0,0%,10,13%,21,78%
40,Juju Hughes,FS,LAR,0,0%,10,13%,11,41%
41,Terrell Burgess,FS,LAR,0,0%,9,12%,18,67%
42,Matt Gay,K,LAR,0,0%,0,0%,13,48%
43,Matthew Orzech,LS,LAR,0,0%,0,0%,12,45%
44,Johnny Hekker,P,LAR,0,0%,0,0%,12,45%
45,Coleman Shelton,G,LAR,0,0%,0,0%,6,22%
46,Jake Funk,RB,LAR,0,0%,0,0%,2,7%
