,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Dak Prescott,DAL,36,51,445,25,49.0,462,9.1,248,6.9,4.9,197,5.5,1,2.0%,7,14.3%,0,20,4,4,8,15.4%,1,10.0
2,Mac Jones,NWE,15,21,229,9,39.1,172,8.2,131,8.7,6.2,98,6.5,1,4.8%,5,23.8%,2,11,0,3,5,21.7%,0,
