,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Kirk Cousins,MIN,33,48,373,3,0,0,0,40,112.6,2,16,0,16,0,0,0,0,0,1,0
1,Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,29,140,1,23,2,2,3,0,9,1,0
2,C.J. Ham,MIN,0,0,0,0,0,0,0,0,,1,30,0,30,0,0,0,0,0,0,0
3,Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,3,10,0,5,0,0,0,0,0,0,0
4,Adam Thielen,MIN,0,0,0,0,0,0,0,0,,1,2,0,2,13,11,126,1,35,0,0
5,Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,14,8,80,0,26,1,1
6,K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,78,1,27,0,0
7,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,71,0,40,0,0
8,Dede Westbrook,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,13,0,7,1,0
9,Chris Herndon,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,2,0,0
12,Sam Darnold,CAR,17,41,207,1,1,4,19,41,55.6,4,48,0,30,0,0,0,0,0,1,1
13,Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,16,61,1,9,3,1,4,0,4,0,0
14,D.J. Moore,CAR,0,0,0,0,0,0,0,0,,1,6,0,6,13,5,73,0,25,1,1
15,Royce Freeman,CAR,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
16,Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,41,0,41,0,0
17,Brandon Zylstra,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,32,0,21,0,0
18,Shi Smith,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,16,0,0
19,Alex Erickson,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
20,Robby Anderson,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,3,11,1,7,0,0
21,Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
22,Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,0
