,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Greg Zuerlein,DAL,1,1,4,4,0,0,,0
1,Bryan Anger,DAL,,,,,6,268,44.7,59
4,Brian Johnson,WAS,,1,,,0,0,,0
5,Tress Way,WAS,,,,,7,356,50.9,59
