,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Austin Hooper,TE,CLE,65,100%,0,0%,6,19%
1,Jedrick Wills Jr.,T,CLE,65,100%,0,0%,5,16%
2,J.C. Tretter,C,CLE,65,100%,0,0%,5,16%
3,Wyatt Teller,G,CLE,65,100%,0,0%,5,16%
4,Joel Bitonio,G,CLE,65,100%,0,0%,5,16%
5,James Hudson,T,CLE,65,100%,0,0%,0,0%
6,Baker Mayfield,QB,CLE,63,97%,0,0%,0,0%
7,Donovan Peoples-Jones,WR,CLE,60,92%,0,0%,1,3%
8,Jarvis Landry,WR,CLE,54,83%,0,0%,0,0%
9,Nick Chubb,RB,CLE,43,66%,0,0%,0,0%
10,Rashard Higgins,WR,CLE,24,37%,0,0%,0,0%
11,Blake Hance,G,CLE,18,28%,0,0%,5,16%
12,Andy Janovich,FB,CLE,16,25%,0,0%,7,23%
13,D'Ernest Johnson,RB,CLE,14,22%,0,0%,19,61%
14,Kareem Hunt,RB,CLE,13,20%,0,0%,0,0%
15,Miller Forristall,TE,CLE,10,15%,0,0%,7,23%
16,Demetric Felton,RB,CLE,6,9%,0,0%,3,10%
17,Case Keenum,QB,CLE,2,3%,0,0%,0,0%
18,Jojo Natson,WR,CLE,1,2%,0,0%,8,26%
19,Michael Dunn,G,CLE,1,2%,0,0%,5,16%
20,John Johnson,FS,CLE,0,0%,74,100%,13,42%
21,Greedy Williams,CB,CLE,0,0%,74,100%,5,16%
22,Grant Delpit,SS,CLE,0,0%,74,100%,4,13%
23,Denzel Ward,CB,CLE,0,0%,74,100%,4,13%
24,Jeremiah Owusu-Koramoah,LB,CLE,0,0%,72,97%,4,13%
25,Troy Hill,CB,CLE,0,0%,63,85%,3,10%
26,Jadeveon Clowney,DE,CLE,0,0%,58,78%,6,19%
27,Myles Garrett,DE,CLE,0,0%,57,77%,5,16%
28,Malik Jackson,DT,CLE,0,0%,39,53%,4,13%
29,Malcolm Smith,LB,CLE,0,0%,38,51%,7,23%
30,Malik McDowell,DT,CLE,0,0%,38,51%,3,10%
31,Takkarist McKinley,DE,CLE,0,0%,34,46%,0,0%
32,Jordan Elliott,DT,CLE,0,0%,31,42%,3,10%
33,Sheldon Day,DT,CLE,0,0%,29,39%,2,6%
34,Jacob Phillips,LB,CLE,0,0%,28,38%,0,0%
35,M.J. Stewart,SS,CLE,0,0%,14,19%,20,65%
36,Ifeadi Odenigbo,DE,CLE,0,0%,12,16%,14,45%
37,Sione Takitaki,LB,CLE,0,0%,6,8%,26,84%
38,Elijah Lee,LB,CLE,0,0%,0,0%,26,84%
39,A.J. Green,CB,CLE,0,0%,0,0%,21,68%
40,Mack Wilson,LB,CLE,0,0%,0,0%,17,55%
41,Herb Miller,CB,CLE,0,0%,0,0%,15,48%
42,Tony Fields,LB,CLE,0,0%,0,0%,13,42%
43,Dustin Colquitt,P,CLE,0,0%,0,0%,11,35%
44,Charley Hughlett,LS,CLE,0,0%,0,0%,11,35%
45,Chase McLaughlin,K,CLE,0,0%,0,0%,10,32%
46,Jovante Moffatt,SS,CLE,0,0%,0,0%,8,26%
47,Nick Harris,C,CLE,0,0%,0,0%,5,16%
0,Kevin Zeitler,G,BAL,74,100%,0,0%,4,13%
1,Bradley Bozeman,C,BAL,74,100%,0,0%,4,13%
2,Alejandro Villanueva,T,BAL,74,100%,0,0%,4,13%
3,Tyre Phillips,G,BAL,74,100%,0,0%,4,13%
4,Ben Powers,G,BAL,74,100%,0,0%,4,13%
5,Marquise Brown,WR,BAL,70,95%,0,0%,0,0%
6,Mark Andrews,TE,BAL,65,88%,0,0%,0,0%
7,Tyler Huntley,QB,BAL,64,86%,0,0%,0,0%
8,Devin Duvernay,WR,BAL,49,66%,0,0%,12,39%
9,Devonta Freeman,RB,BAL,49,66%,0,0%,0,0%
10,Rashod Bateman,WR,BAL,48,65%,0,0%,0,0%
11,Sammy Watkins,WR,BAL,23,31%,0,0%,0,0%
12,James Proche,WR,BAL,21,28%,0,0%,17,55%
13,Latavius Murray,RB,BAL,20,27%,0,0%,0,0%
14,Eric Tomlinson,TE,BAL,14,19%,0,0%,14,45%
15,Lamar Jackson,QB,BAL,10,14%,0,0%,0,0%
16,Josh Oliver,TE,BAL,9,12%,0,0%,8,26%
17,Trystan Colon-Castillo,C,BAL,2,3%,0,0%,0,0%
18,Chuck Clark,SS,BAL,0,0%,65,100%,11,35%
19,Brandon Stephens,FS,BAL,0,0%,64,98%,11,35%
20,Anthony Averett,CB,BAL,0,0%,64,98%,0,0%
21,Tyus Bowser,LB,BAL,0,0%,60,92%,0,0%
22,Patrick Queen,LB,BAL,0,0%,55,85%,0,0%
23,Chris Westry,CB,BAL,0,0%,52,80%,0,0%
24,Justin Madubuike,DT,BAL,0,0%,50,77%,5,16%
25,Josh Bynes,LB,BAL,0,0%,45,69%,0,0%
26,Brandon Williams,NT,BAL,0,0%,44,68%,0,0%
27,Broderick Washington Jr.,DT,BAL,0,0%,40,62%,5,16%
28,Odafe Oweh,LB,BAL,0,0%,35,54%,0,0%
29,Justin Houston,LB,BAL,0,0%,32,49%,0,0%
30,Justin Ellis,DT,BAL,0,0%,23,35%,5,16%
31,Tavon Young,CB,BAL,0,0%,20,31%,0,0%
32,Kevon Seymour,CB,BAL,0,0%,16,25%,27,87%
33,Jaylon Ferguson,LB,BAL,0,0%,13,20%,11,35%
34,Chris Board,LB,BAL,0,0%,11,17%,27,87%
35,Geno Stone,SS,BAL,0,0%,11,17%,22,71%
36,Kristian Welch,LB,BAL,0,0%,9,14%,27,87%
37,Calais Campbell,DE,BAL,0,0%,6,9%,1,3%
38,Anthony Levine,SS,BAL,0,0%,0,0%,27,87%
39,Malik Harrison,LB,BAL,0,0%,0,0%,25,81%
40,Robert Jackson,CB,BAL,0,0%,0,0%,17,55%
41,Justin Tucker,K,BAL,0,0%,0,0%,10,32%
42,Ty'Son Williams,RB,BAL,0,0%,0,0%,10,32%
43,Sam Koch,P,BAL,0,0%,0,0%,9,29%
44,Nick Moore,LS,BAL,0,0%,0,0%,9,29%
45,Tylan Wallace,WR,BAL,0,0%,0,0%,7,23%
46,Ben Cleveland,G,BAL,0,0%,0,0%,4,13%
