,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Devin Duvernay,BAL,3,54,18.0,0,23,0,0,,0,0
3,Jojo Natson,CLE,1,21,21.0,0,21,3,15,5.0,0,8
4,Demetric Felton,CLE,0,0,,0,0,2,0,0.0,0,0
5,Andy Janovich,CLE,2,19,9.5,0,13,0,0,,0,0
