,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Sony Michel,LAR,20,79,4,46,2.3,33,1.7,3,6.7
1,Van Jefferson,LAR,1,10,0,0,0.0,10,10.0,0,
3,James Conner,ARI,13,31,2,10,0.8,21,1.6,2,6.5
4,Kyler Murray,ARI,7,61,3,37,5.3,24,3.4,0,
5,Rondale Moore,ARI,2,11,0,6,3.0,5,2.5,0,
