,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jared Goff,DET,24,39,215,9,22.0,277,7.1,125,5.2,3.2,90,3.8,0,0.0%,8,21.1%,2,7,3,2,7,16.7%,1,13.0
2,Teddy Bridgewater,DEN,18,25,179,10,38.5,179,7.2,97,5.4,3.9,82,4.6,1,4.0%,5,20.0%,1,4,3,3,7,26.9%,0,
