,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Cairo Santos,CHI,3,3,3,3,0,0,,0
1,Pat O'Donnell,CHI,,,,,4,185,46.3,54
4,Mason Crosby,GNB,6,6,1,1,0,0,,0
5,Corey Bojorquez,GNB,,,,,4,171,42.8,57
