,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Trevon Diggs,DAL,0,0,,0,0,1,1,1.0,0,1
1,CeeDee Lamb,DAL,0,0,,0,0,1,4,4.0,0,4
2,Cedrick Wilson Jr.,DAL,0,0,,0,0,1,0,0.0,0,0
3,Corey Clement,DAL,2,24,12.0,0,21,0,0,,0,0
4,JaQuan Hardy,DAL,1,15,15.0,0,15,0,0,,0,0
7,DeAndre Carter,WAS,2,48,24.0,0,28,0,0,,0,0
