,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Freddie Swain,SEA,0,0,,0,0,2,31,15.5,0,22
1,DeeJay Dallas,SEA,2,41,20.5,0,23,0,0,,0,0
4,Desmond King,HOU,0,0,,0,0,1,2,2.0,0,2
5,Tremon Smith,HOU,3,52,17.3,0,24,0,0,,0,0
6,Antony Auclair,HOU,1,11,11.0,0,11,0,0,,0,0
7,Tavierre Thomas,HOU,0,30,,0,0,0,0,,0,0
