,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Ben Roethlisberger,PIT,28,40,308,11,24.4,293,7.3,216,7.7,5.4,92,3.3,3,7.7%,2,5.1%,5,12,1,2,8,17.4%,1,5.0
2,Kirk Cousins,MIN,14,31,216,8,25.8,347,11.2,147,10.5,4.7,69,4.9,2,6.5%,8,25.8%,0,12,1,6,7,21.9%,1,11.0
