,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Anthony Averett,BAL,1,21,0,21,2,0.0,5,4,1,0,0,0,0,0,0
1,Brandon Stephens,BAL,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0
2,Chuck Clark,BAL,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
3,Josh Bynes,BAL,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0
4,Chris Westry,BAL,0,0,0,0,1,0.0,6,6,0,0,0,0,0,0,0
5,Odafe Oweh,BAL,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
6,Justin Madubuike,BAL,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
7,Kristian Welch,BAL,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0
8,Tyus Bowser,BAL,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
9,Broderick Washington Jr.,BAL,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0
10,Justin Houston,BAL,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
11,Josh Oliver,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
12,Patrick Queen,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
13,Kevon Seymour,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
14,Tylan Wallace,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
15,Chris Board,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
16,Calais Campbell,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
17,Justin Ellis,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Jaylon Ferguson,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
19,Anthony Levine,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
20,Geno Stone,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
21,Brandon Williams,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
22,Tavon Young,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
25,Jadeveon Clowney,CLE,0,0,0,0,1,1.5,3,1,2,1,2,0,0,0,0
26,Myles Garrett,CLE,0,0,0,0,0,1.0,3,3,0,0,0,1,15,1,1
27,Takkarist McKinley,CLE,0,0,0,0,0,1.0,2,2,0,0,3,0,0,0,1
28,John Johnson,CLE,0,0,0,0,0,0.5,7,6,1,0,1,0,0,0,0
29,Grant Delpit,CLE,0,0,0,0,0,0.0,11,11,0,0,0,0,0,0,0
30,Troy Hill,CLE,0,0,0,0,0,0.0,7,5,2,3,0,0,0,0,0
31,Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,0.0,6,6,0,0,1,0,0,0,0
32,Greedy Williams,CLE,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
33,Malik McDowell,CLE,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
34,M.J. Stewart,CLE,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
35,Denzel Ward,CLE,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
36,Jacob Phillips,CLE,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
37,Malcolm Smith,CLE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
38,Sheldon Day,CLE,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
39,Austin Hooper,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
40,Herb Miller,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
41,Demetric Felton,CLE,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0
42,Ifeadi Odenigbo,CLE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
