,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Leonard Floyd,LAR,1,11,0,11,2,0.0,8,5,3,0,1,0,0,0,0
1,Ernest Jones,LAR,1,31,0,31,1,0.0,7,5,2,0,0,0,0,0,0
2,Aaron Donald,LAR,0,0,0,0,1,3.0,5,3,2,3,3,0,0,0,0
3,Greg Gaines,LAR,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0
4,Jordan Fuller,LAR,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
5,David Long,LAR,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
6,Darious Williams,LAR,0,0,0,0,3,0.0,6,6,0,1,0,0,0,0,0
7,Von Miller,LAR,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0
8,Kareem Orr,LAR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
9,Taylor Rapp,LAR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
10,A'Shawn Robinson,LAR,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
11,Nick Scott,LAR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
12,Justin Hollins,LAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
13,Terrell Burgess,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
14,Troy Reeder,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Ogbonnia Okoronkwo,LAR,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
16,Matthew Stafford,LAR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
19,Jordan Phillips,ARI,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0
20,Zach Allen,ARI,0,0,0,0,0,1.0,4,3,1,1,2,0,0,0,0
21,Chandler Jones,ARI,0,0,0,0,0,1.0,3,2,1,0,0,0,0,0,1
22,Jalen Thompson,ARI,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0
23,Robert Alford,ARI,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
24,Jordan Hicks,ARI,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
25,Budda Baker,ARI,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
26,Isaiah Simmons,ARI,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
27,Byron Murphy,ARI,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
28,Corey Peters,ARI,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
29,Marco Wilson,ARI,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
30,Leki Fotu,ARI,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
31,Antonio Hamilton,ARI,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
32,Rodney Hudson,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
33,Devon Kennard,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
34,Deionte Thompson,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
35,Markus Golden,ARI,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
36,Christian Kirk,ARI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
