,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Jared Goff,DET,24,39,215,1,1,2,17,20,74.2,2,10,0,13,0,0,0,0,0,0,0
1,Craig Reynolds,DET,0,0,0,0,0,0,0,0,,11,83,0,35,2,2,16,0,14,0,0
2,Godwin Igwebuike,DET,0,0,0,0,0,0,0,0,,8,25,0,6,0,0,0,0,0,1,1
3,Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,73,0,19,0,0
4,Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,52,0,20,0,0
5,Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,31,1,9,0,0
6,Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,20,0,11,0,0
7,Shane Zylstra,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,18,0,14,0,0
8,Tom Kennedy,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
9,KhaDarel Hodge,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
10,Taylor Decker,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-2,0,-2,0,0
13,Teddy Bridgewater,DEN,18,25,179,2,0,1,5,32,118.6,0,0,0,0,0,0,0,0,0,0,0
14,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,24,111,2,16,0,0,0,0,0,0,0
15,Javonte Williams,DEN,0,0,0,0,0,0,0,0,,15,73,1,9,2,1,10,1,10,0,0
16,Noah Fant,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,51,0,32,0,0
17,Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,47,0,21,0,0
18,Albert Okwuegbunam,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,41,1,16,0,0
19,Tim Patrick,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,21,0,13,0,0
20,Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
21,Diontae Spencer,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
