,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Justin Tucker,BAL,1,1,3,3,0,0,,0
1,Sam Koch,BAL,,,,,5,228,45.6,60
4,Chase McLaughlin,CLE,3,3,1,2,0,0,,0
5,Dustin Colquitt,CLE,,,,,5,196,39.2,43
