,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Josh Allen,BUF,12,109,6,58,4.8,51,4.3,1,12.0
1,Devin Singletary,BUF,4,52,3,28,7.0,24,6.0,0,
2,Matt Breida,BUF,3,12,1,0,0.0,12,4.0,0,
4,Leonard Fournette,TAM,19,113,5,38,2.0,75,3.9,0,
5,Tom Brady,TAM,7,16,4,12,1.7,4,0.6,0,
6,Ronald Jones II,TAM,3,8,1,3,1.0,5,1.7,0,
