,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Matt Milano,BUF,0,0,0,0,0,1.0,9,6,3,1,2,0,0,0,0
1,Eli Ankou,BUF,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0
2,Tremaine Edmunds,BUF,0,0,0,0,1,0.0,12,7,5,1,0,0,0,0,0
3,Jordan Poyer,BUF,0,0,0,0,1,0.0,10,7,3,0,0,0,0,0,0
4,Micah Hyde,BUF,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
5,Dane Jackson,BUF,0,0,0,0,2,0.0,7,7,0,0,0,0,0,0,0
6,Harrison Phillips,BUF,0,0,0,0,0,0.0,6,3,3,1,0,0,0,0,0
7,Taron Johnson,BUF,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
8,Joe Giles-Harris,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
9,Jerry Hughes,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
10,Ed Oliver,BUF,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
11,Levi Wallace,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
12,Tyler Bass,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
13,Brandin Bryant,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
14,A.J. Epenesa,BUF,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
15,Dawson Knox,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,Jake Kumerow,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Andre Smith,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
20,Richard Sherman,TAM,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
21,Devin White,TAM,0,0,0,0,0,1.5,10,7,3,1,2,0,0,0,0
22,Shaquil Barrett,TAM,0,0,0,0,0,1.5,3,2,1,1,5,0,0,0,0
23,Lavonte David,TAM,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0
24,Antoine Winfield Jr.,TAM,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0
25,Sean Murphy-Bunting,TAM,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
26,Andrew Adams,TAM,0,0,0,0,2,0.0,5,3,2,0,0,0,0,0,0
27,Ross Cockrell,TAM,0,0,0,0,0,0.0,5,4,1,0,1,0,0,0,0
28,Carlton Davis,TAM,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
29,Jason Pierre-Paul,TAM,0,0,0,0,0,0.0,3,3,0,0,1,0,0,0,0
30,Grant Stuard,TAM,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
31,Jamel Dean,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
32,K.J. Britt,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
33,Kevin Minter,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
34,Rakeem Nunez-Roches,TAM,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
35,Pat O'Connor,TAM,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
36,Vita Vea,TAM,0,0,0,0,1,0.0,1,1,0,0,1,0,0,0,0
37,Tom Brady,TAM,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
38,Joe Tryon-Shoyinka,TAM,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
