,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Rashawn Slater,T,LAC,71,100%,0,0%,7,24%
1,Michael Schofield,G,LAC,71,100%,0,0%,7,24%
2,Storm Norton,T,LAC,66,93%,0,0%,7,24%
3,Matt Feiler,G,LAC,66,93%,0,0%,7,24%
4,Corey Linsley,C,LAC,66,93%,0,0%,0,0%
5,Justin Herbert,QB,LAC,66,93%,0,0%,0,0%
6,Josh Palmer,WR,LAC,62,87%,0,0%,0,0%
7,Mike Williams,WR,LAC,59,83%,0,0%,2,7%
8,Jalen Guyton,WR,LAC,42,59%,0,0%,2,7%
9,Tre' McKitty,TE,LAC,33,46%,0,0%,3,10%
10,Austin Ekeler,RB,LAC,33,46%,0,0%,0,0%
11,Jared Cook,TE,LAC,31,44%,0,0%,0,0%
12,Donald Parham,TE,LAC,29,41%,0,0%,9,31%
13,Justin Jackson,RB,LAC,20,28%,0,0%,18,62%
14,Joshua Kelley,RB,LAC,19,27%,0,0%,0,0%
15,Stephen Anderson,TE,LAC,17,24%,0,0%,20,69%
16,Jason Moore,WR,LAC,8,11%,0,0%,8,28%
17,Trey Pipkins,T,LAC,5,7%,0,0%,7,24%
18,Brenden Jaimes,G,LAC,5,7%,0,0%,7,24%
19,Senio Kelemete,G,LAC,5,7%,0,0%,7,24%
20,Chase Daniel,QB,LAC,5,7%,0,0%,0,0%
21,Gabe Nabers,FB,LAC,2,3%,0,0%,15,52%
22,Tevaughn Campbell,CB,LAC,0,0%,69,100%,13,45%
23,Trey Marshall,SS,LAC,0,0%,69,100%,4,14%
24,Nasir Adderley,FS,LAC,0,0%,68,99%,10,34%
25,Michael Davis,CB,LAC,0,0%,63,91%,3,10%
26,Chris Harris Jr.,CB,LAC,0,0%,59,86%,0,0%
27,Kyzir White,LB,LAC,0,0%,56,81%,4,14%
28,Drue Tranquill,LB,LAC,0,0%,53,77%,8,28%
29,Uchenna Nwosu,LB,LAC,0,0%,39,57%,3,10%
30,Justin Jones,DT,LAC,0,0%,39,57%,2,7%
31,Jerry Tillery,DT,LAC,0,0%,39,57%,1,3%
32,Joey Bosa,LB,LAC,0,0%,37,54%,1,3%
33,Joe Gaziano,DE,LAC,0,0%,29,42%,1,3%
34,Christian Covington,NT,LAC,0,0%,29,42%,1,3%
35,Kenneth Murray,LB,LAC,0,0%,25,36%,0,0%
36,Chris Rumph,LB,LAC,0,0%,24,35%,21,72%
37,Emeke Egbule,LB,LAC,0,0%,17,25%,2,7%
38,Nick Niemann,LB,LAC,0,0%,13,19%,21,72%
39,Amen Ogbongbemiga,LB,LAC,0,0%,13,19%,18,62%
40,Linval Joseph,NT,LAC,0,0%,9,13%,1,3%
41,Davontae Harris,CB,LAC,0,0%,6,9%,17,59%
42,Kemon Hall,CB,LAC,0,0%,2,3%,16,55%
43,Ben DeLuca,DB,LAC,0,0%,1,1%,1,3%
44,Dustin Hopkins,K,LAC,0,0%,0,0%,15,52%
45,Andre Roberts,WR,LAC,0,0%,0,0%,10,34%
46,Matt Overton,LS,LAC,0,0%,0,0%,10,34%
47,Ty Long,P,LAC,0,0%,0,0%,10,34%
0,Billy Price,C,NYG,69,100%,0,0%,1,3%
1,Will Hernandez,G,NYG,69,100%,0,0%,1,3%
2,Andrew Thomas,T,NYG,69,100%,0,0%,0,0%
3,Mike Glennon,QB,NYG,69,100%,0,0%,0,0%
4,Kenny Golladay,WR,NYG,61,88%,0,0%,0,0%
5,Matt Skura,C,NYG,59,86%,0,0%,0,0%
6,Sterling Shepard,WR,NYG,56,81%,0,0%,0,0%
7,Evan Engram,TE,NYG,51,74%,0,0%,0,0%
8,Darius Slayton,WR,NYG,46,67%,0,0%,0,0%
9,Saquon Barkley,RB,NYG,38,55%,0,0%,0,0%
10,Matt Peart,T,NYG,37,54%,0,0%,1,3%
11,Nate Solder,T,NYG,32,46%,0,0%,1,3%
12,Devontae Booker,RB,NYG,28,41%,0,0%,0,0%
13,Kyle Rudolph,TE,NYG,25,36%,0,0%,1,3%
14,Pharoh Cooper,WR,NYG,13,19%,0,0%,11,38%
15,John Ross,WR,NYG,11,16%,0,0%,0,0%
16,Ben Bredeson,G,NYG,10,14%,0,0%,1,3%
17,Chris Myarick,TE,NYG,7,10%,0,0%,14,48%
18,Elijhaa Penny,RB,NYG,5,7%,0,0%,20,69%
19,Korey Cunningham,T,NYG,4,6%,0,0%,1,3%
20,Tae Crowder,LB,NYG,0,0%,71,100%,7,24%
21,Xavier McKinney,FS,NYG,0,0%,71,100%,0,0%
22,Logan Ryan,FS,NYG,0,0%,70,99%,8,28%
23,James Bradberry,CB,NYG,0,0%,69,97%,0,0%
24,Aaron Robinson,CB,NYG,0,0%,68,96%,0,0%
25,Dexter Lawrence,DE,NYG,0,0%,60,85%,9,31%
26,Austin Johnson,NT,NYG,0,0%,52,73%,8,28%
27,Julian Love,SS,NYG,0,0%,45,63%,18,62%
28,Lorenzo Carter,LB,NYG,0,0%,43,61%,8,28%
29,Azeez Ojulari,LB,NYG,0,0%,39,55%,0,0%
30,Danny Shelton,NT,NYG,0,0%,31,44%,6,21%
31,Quincy Roche,LB,NYG,0,0%,29,41%,8,28%
32,Benardrick McKinney,LB,NYG,0,0%,28,39%,0,0%
33,Reggie Ragland,LB,NYG,0,0%,26,37%,14,48%
34,Raymond Johnson,DE,NYG,0,0%,25,35%,0,0%
35,Jarren Williams,DB,NYG,0,0%,23,32%,13,45%
36,Elerson Smith,LB,NYG,0,0%,17,24%,22,76%
37,Leonard Williams,DT,NYG,0,0%,13,18%,2,7%
38,Keion Crossen,CB,NYG,0,0%,0,0%,28,97%
39,Cam Brown,LB,NYG,0,0%,0,0%,28,97%
40,Cullen Gillaspia,FB,NYG,0,0%,0,0%,20,69%
41,Gary Brightwell,RB,NYG,0,0%,0,0%,20,69%
42,J.R. Reed,SS,NYG,0,0%,0,0%,14,48%
43,Steven Parker,FS,NYG,0,0%,0,0%,14,48%
44,Riley Dixon,P,NYG,0,0%,0,0%,9,31%
45,Casey Kreiter,LS,NYG,0,0%,0,0%,7,24%
46,Graham Gano,K,NYG,0,0%,0,0%,3,10%
