,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,James Robinson,JAX,6,4,,0,0.0,4,0.7,0,
1,Carlos Hyde,JAX,1,2,,0,0.0,2,2.0,0,
2,Trevor Lawrence,JAX,1,2,0,0,0.0,2,2.0,0,
4,D'Onta Foreman,TEN,13,47,3,22,1.7,25,1.9,0,
5,Jeremy McNichols,TEN,8,16,2,5,0.6,11,1.4,1,8.0
6,Dontrell Hilliard,TEN,6,13,,8,1.3,5,0.8,0,
7,Ryan Tannehill,TEN,4,29,3,28,7.0,1,0.3,0,
8,Logan Woodside,TEN,3,-3,,-3,-1.0,0,0.0,0,
