,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Dak Prescott,DAL,22,39,211,1,2,4,10,24,58.8,7,15,0,11,0,0,0,0,0,1,0
1,Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,12,45,0,7,6,1,15,0,15,0,0
2,Corey Clement,DAL,0,0,0,0,0,0,0,0,,13,44,0,10,2,1,2,0,2,0,0
3,CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,2,15,0,10,10,7,61,0,18,0,0
4,JaQuan Hardy,DAL,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
5,Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,60,0,24,0,0
6,Amari Cooper,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,51,1,20,0,0
7,Cedrick Wilson Jr.,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,13,0,0
8,Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,4,0,4,0,0
11,Taylor Heinicke,WAS,11,25,122,1,1,4,46,43,55.7,3,8,0,6,0,0,0,0,0,1,1
12,Kyle Allen,WAS,4,9,53,0,0,1,5,19,63.7,2,11,0,11,0,0,0,0,0,1,1
13,Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,10,36,0,13,2,2,5,0,6,1,1
14,Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,4,29,0,12,1,1,9,0,9,0,0
15,Jonathan Williams,WAS,0,0,0,0,0,0,0,0,,4,16,1,7,1,1,19,0,19,0,0
16,Cam Sims,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,69,1,43,0,0
17,Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,34,0,14,0,0
18,John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0
19,DeAndre Carter,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,12,0,10,0,0
20,Ricky Seals-Jones,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,8,0,8,0,0
21,Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
22,Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
23,Dyami Brown,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
