,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Jakeem Grant,CHI,0,0,,0,0,3,131,43.7,1,97
1,Khalil Herbert,CHI,5,128,25.6,0,42,0,0,,0,0
4,Amari Rodgers,GNB,1,19,19.0,0,19,2,28,14.0,0,15
5,Malik Taylor,GNB,1,0,0.0,0,0,0,0,,0,0
