,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Randy Gregory,DAL,1,12,0,12,1,1.0,1,1,0,0,2,0,0,0,1
1,Micah Parsons,DAL,0,0,0,0,0,2.0,3,3,0,1,2,0,0,0,1
2,Neville Gallimore,DAL,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0
3,DeMarcus Lawrence,DAL,0,0,0,0,0,1.0,2,2,0,2,2,0,0,0,0
4,Dorance Armstrong Jr.,DAL,0,0,0,0,0,0.0,6,4,2,0,0,1,37,1,0
5,Jourdan Lewis,DAL,0,0,0,0,1,0.0,6,6,0,0,0,1,0,0,1
6,Leighton Vander Esch,DAL,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
7,Damontae Kazee,DAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
8,Jayron Kearse,DAL,0,0,0,0,1,0.0,3,2,1,0,0,1,1,0,0
9,Tarell Basham,DAL,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
10,Anthony Brown,DAL,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
11,Trevon Diggs,DAL,0,0,0,0,3,0.0,2,1,1,0,0,0,0,0,0
12,Chauncey Golston,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
13,Malik Hooker,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
14,Keanu Neal,DAL,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
15,Osa Odighizuwa,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
16,Carlos Watkins,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
17,Luke Gifford,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
18,Trysten Hill,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
19,CeeDee Lamb,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
20,Darian Thompson,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
21,Ezekiel Elliott,DAL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
22,Dak Prescott,DAL,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
25,Landon Collins,WAS,1,3,0,3,1,2.0,5,5,0,1,1,0,0,0,0
26,Cole Holcomb,WAS,1,31,1,31,1,0.0,8,3,5,0,0,0,0,0,0
27,Jonathan Allen,WAS,0,0,0,0,0,1.0,7,5,2,1,2,0,0,0,0
28,Daron Payne,WAS,0,0,0,0,0,1.0,6,5,1,1,1,0,0,0,0
29,Kamren Curl,WAS,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0
30,William Jackson III,WAS,0,0,0,0,0,0.0,7,7,0,0,0,0,0,0,0
31,Daniel Wise,WAS,0,0,0,0,0,0.0,7,4,3,1,0,0,0,0,0
32,Kendall Fuller,WAS,0,0,0,0,2,0.0,6,6,0,0,0,0,0,0,0
33,Jamin Davis,WAS,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0
34,Shaka Toney,WAS,0,0,0,0,0,0.0,4,0,4,0,1,0,0,0,0
35,Tim Settle,WAS,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
36,Deshazor Everett,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
37,Matthew Ioannidis,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
38,David Mayo,WAS,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
39,Bobby McCain,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
40,DeAndre Carter,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
41,Darrick Forrest,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
42,Adam Humphries,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
43,Keith Ismael,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
44,Danny Johnson,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
45,Jeremy Reaves,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
46,Bunmi Rotimi,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
47,Cam Sims,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
48,Jonathan Williams,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
