,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Najee Harris,PIT,20,94,6,37,1.9,57,2.9,3,6.7
1,Chase Claypool,PIT,1,2,0,0,0.0,2,2.0,0,
2,Diontae Johnson,PIT,1,7,0,6,6.0,1,1.0,0,
3,Ben Roethlisberger,PIT,1,5,1,3,3.0,2,2.0,0,
4,Benny Snell Jr.,PIT,1,-2,,-2,-2.0,0,0.0,1,1.0
6,Dalvin Cook,MIN,27,205,8,141,5.2,64,2.4,3,9.0
7,Alexander Mattison,MIN,6,27,3,19,3.2,8,1.3,0,
8,Kirk Cousins,MIN,2,14,2,3,1.5,11,5.5,0,
9,Justin Jefferson,MIN,1,-4,0,-4,-4.0,0,0.0,0,
