,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Jaydon Mickens,JAX,1,16,16.0,0,16,0,0,,0,0
3,Chester Rogers,TEN,1,25,25.0,0,25,3,13,4.3,0,10
