,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Derek Carr,LVR,33,45,263,1,1,4,17,19,85.7,0,0,0,0,0,0,0,0,0,1,1
1,Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,9,24,0,5,6,5,46,0,14,1,1
2,Trey Ragas,LVR,0,0,0,0,0,0,0,0,,1,9,0,9,2,2,6,0,4,0,0
3,Peyton Barber,LVR,0,0,0,0,0,0,0,0,,1,7,0,7,3,2,13,0,11,0,0
4,Dallin Leavitt,LVR,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
5,Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,14,13,117,1,19,1,1
6,Zay Jones,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,25,0,9,1,1
7,Bryan Edwards,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,24,0,18,0,0
8,DeSean Jackson,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,19,0,19,0,0
9,Foster Moreau,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,13,0,7,0,0
12,Patrick Mahomes,KAN,20,24,258,2,0,3,18,44,139.2,4,20,0,10,0,0,0,0,0,1,0
13,Derrick Gore,KAN,0,0,0,0,0,0,0,0,,9,66,1,51,2,2,23,0,16,0,0
14,Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,10,37,2,7,3,3,5,0,6,0,0
15,Darrel Williams,KAN,0,0,0,0,0,0,0,0,,2,8,0,7,3,3,31,1,23,0,0
16,Michael Burton,KAN,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
17,Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,76,0,38,0,0
18,Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,1,0,0,0,2,2,59,0,44,0,0
19,Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,28,0,28,0,0
20,Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,27,0,19,0,0
21,Josh Gordon,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,9,1,8,0,0
22,Chad Henne,KAN,0,0,0,0,0,0,0,0,,3,-2,0,0,0,0,0,0,0,0,0
