,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Justin Fields,CHI,18,33,224,2,2,2,14,54,70.8,9,74,0,20,0,0,0,0,0,1,1
1,David Montgomery,CHI,0,0,0,0,0,0,0,0,,10,42,0,20,7,6,39,0,13,0,0
2,Damien Williams,CHI,0,0,0,0,0,0,0,0,,2,13,0,8,1,1,4,0,4,0,0
3,Jakeem Grant,CHI,0,0,0,0,0,0,0,0,,1,5,0,5,3,1,46,1,46,0,0
4,Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,1,0
5,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,76,1,54,0,0
6,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,19,0,19,0,0
7,Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,17,0,6,0,0
8,Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,14,0,8,0,0
9,Jimmy Graham,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,9,0,6,0,0
12,Aaron Rodgers,GNB,29,37,341,4,0,3,21,38,141.1,1,0,0,0,0,0,0,0,0,1,0
13,AJ Dillon,GNB,0,0,0,0,0,0,0,0,,15,71,0,11,0,0,0,0,0,0,0
14,Aaron Jones,GNB,0,0,0,0,0,0,0,0,,5,35,1,15,3,3,30,1,23,0,0
15,Allen Lazard,GNB,0,0,0,0,0,0,0,0,,1,14,0,14,7,6,75,1,32,0,0
16,Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,13,10,121,2,38,0,0
17,Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,51,0,20,0,0
18,Josiah Deguara,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,44,0,25,0,0
19,Marquez Valdes-Scantling,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,20,0,8,0,0
20,Kurt Benkert,GNB,0,0,0,0,0,0,0,0,,2,-1,0,0,0,0,0,0,0,0,0
