,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Matthew Stafford,LAR,23,30,287,12,36.4,250,8.3,183,8.0,6.1,104,4.5,2,6.7%,4,13.3%,3,11,5,2,10,30.3%,0,
2,Kyler Murray,ARI,32,49,383,17,32.1,505,10.3,237,7.4,4.8,146,4.6,1,2.0%,10,20.4%,4,14,12,2,18,30.5%,6,10.2
