,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Joel Bitonio,G,CLE,71,100%,0,0%,4,20%
1,Wyatt Teller,G,CLE,71,100%,0,0%,4,20%
2,Blake Hance,G,CLE,71,100%,0,0%,4,20%
3,Jedrick Wills Jr.,T,CLE,71,100%,0,0%,1,5%
4,Case Keenum,QB,CLE,71,100%,0,0%,0,0%
5,J.C. Tretter,C,CLE,71,100%,0,0%,0,0%
6,D'Ernest Johnson,RB,CLE,49,69%,0,0%,0,0%
7,Austin Hooper,TE,CLE,46,65%,0,0%,0,0%
8,Odell Beckham Jr.,WR,CLE,43,61%,0,0%,0,0%
9,David Njoku,TE,CLE,42,59%,0,0%,0,0%
10,Rashard Higgins,WR,CLE,42,59%,0,0%,0,0%
11,Jarvis Landry,WR,CLE,38,54%,0,0%,0,0%
12,Harrison Bryant,TE,CLE,30,42%,0,0%,10,50%
13,Anthony Schwartz,WR,CLE,29,41%,0,0%,7,35%
14,Demetric Felton,RB,CLE,22,31%,0,0%,12,60%
15,Johnny Stanton,FB,CLE,11,15%,0,0%,11,55%
16,John Kelly,RB,CLE,3,4%,0,0%,1,5%
17,Anthony Walker,LB,CLE,0,0%,50,100%,5,25%
18,John Johnson,FS,CLE,0,0%,50,100%,5,25%
19,Greg Newsome II,CB,CLE,0,0%,50,100%,2,10%
20,Jadeveon Clowney,DE,CLE,0,0%,39,78%,1,5%
21,Denzel Ward,CB,CLE,0,0%,39,78%,1,5%
22,Troy Hill,CB,CLE,0,0%,33,66%,4,20%
23,Myles Garrett,DE,CLE,0,0%,33,66%,2,10%
24,Malik McDowell,DT,CLE,0,0%,32,64%,0,0%
25,Grant Delpit,SS,CLE,0,0%,29,58%,15,75%
26,Ronnie Harrison,SS,CLE,0,0%,29,58%,5,25%
27,Malik Jackson,DT,CLE,0,0%,27,54%,0,0%
28,Malcolm Smith,LB,CLE,0,0%,25,50%,0,0%
29,Takkarist McKinley,DE,CLE,0,0%,24,48%,0,0%
30,Jordan Elliott,DT,CLE,0,0%,23,46%,2,10%
31,Sione Takitaki,LB,CLE,0,0%,17,34%,13,65%
32,Mack Wilson,LB,CLE,0,0%,17,34%,10,50%
33,Joe Jackson,DE,CLE,0,0%,11,22%,7,35%
34,Andrew Billings,DT,CLE,0,0%,11,22%,5,25%
35,Greedy Williams,CB,CLE,0,0%,11,22%,3,15%
36,Elijah Lee,LB,CLE,0,0%,0,0%,16,80%
37,Herb Miller,CB,CLE,0,0%,0,0%,14,70%
38,Richard LeCounte,FS,CLE,0,0%,0,0%,11,55%
39,Tony Fields,LB,CLE,0,0%,0,0%,11,55%
40,Chase McLaughlin,K,CLE,0,0%,0,0%,8,40%
