,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Chuba Hubbard,CAR,12,28,2,18,1.5,10,0.8,0,
1,Royce Freeman,CAR,3,18,,11,3.7,7,2.3,0,
2,Shi Smith,CAR,1,-3,,-3,-3.0,0,0.0,0,
3,P.J. Walker,CAR,1,13,1,13,13.0,0,0.0,0,
5,Devontae Booker,NYG,14,51,3,36,2.6,15,1.1,0,
6,Elijhaa Penny,NYG,9,24,3,5,0.6,19,2.1,1,9.0
7,Daniel Jones,NYG,8,28,1,25,3.1,3,0.4,0,
