,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Michael Carter,NYJ,11,37,2,11,1.0,26,2.4,1,11.0
1,Ty Johnson,NYJ,5,6,0,5,1.0,1,0.2,0,
2,Elijah Moore,NYJ,1,19,1,17,17.0,2,2.0,0,
4,Damien Harris,NWE,14,106,7,76,5.4,30,2.1,0,
5,J.J. Taylor,NWE,9,21,3,16,1.8,5,0.6,0,
6,Brian Hoyer,NWE,3,-3,0,-3,-1.0,0,0.0,0,
7,Mac Jones,NWE,3,19,2,19,6.3,0,0.0,0,
8,Brandon Bolden,NWE,2,0,0,0,0.0,0,0.0,0,
9,Jonnu Smith,NWE,1,5,0,4,4.0,1,1.0,0,
