,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Steven Nelson,PHI,0,6,5,83.3%,69,13.8,11.5,1,154.2,9.2,48,21,0,0,0,0.0,0,3,0,0.0%
1,Alex Singleton,PHI,0,5,5,100.0%,31,6.2,6.2,0,92.5,0.0,0,31,0,0,0,0.0,0,9,4,30.8%
2,Avonte Maddox,PHI,1,5,5,100.0%,20,4.0,4.0,0,43.7,2.0,6,14,0,0,0,0.0,0,3,2,40.0%
3,Darius Slay,PHI,0,6,5,83.3%,30,6.0,5.0,0,87.5,3.2,14,16,0,0,0,0.0,0,5,0,0.0%
4,Rodney McLeod,PHI,0,3,3,100.0%,37,12.3,12.3,0,118.1,11.0,33,4,1,0,0,0.0,0,8,0,0.0%
5,Eric Wilson,PHI,0,3,3,100.0%,19,6.3,6.3,0,93.1,0.3,1,18,1,0,0,0.0,0,5,0,0.0%
6,Davion Taylor,PHI,0,3,3,100.0%,74,24.7,24.7,0,118.7,16.3,49,25,0,0,0,0.0,0,6,2,25.0%
7,Marcus Epps,PHI,0,2,2,100.0%,30,15.0,15.0,1,158.3,12.0,24,6,1,0,0,0.0,0,11,0,0.0%
8,Shaun Bradley,PHI,0,1,1,100.0%,13,13.0,13.0,0,118.7,2.0,2,11,0,0,0,0.0,0,0,1,100.0%
9,Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,7,0,0.0%
10,Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
11,Josh Sweat,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
12,Genard Avery,PHI,0,0,0,,,,,,,,,,5,0,0,0.0,0,1,0,0.0%
13,T.J. Edwards,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
14,Derek Barnett,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
16,Brandon Facyson,LVR,0,10,5,50.0%,49,9.8,4.9,0,64.2,11.3,41,8,0,0,0,0.0,0,9,1,10.0%
17,Denzel Perryman,LVR,0,5,5,100.0%,90,18.0,18.0,1,158.3,13.2,66,24,0,0,0,0.0,0,8,1,11.1%
18,Dallin Leavitt,LVR,0,6,4,66.7%,37,9.3,6.2,0,83.3,11.5,16,21,0,0,0,0.0,0,5,0,0.0%
19,Casey Hayward,LVR,0,2,2,100.0%,41,20.5,20.5,0,118.7,18.5,37,4,0,0,0,0.0,0,2,1,33.3%
20,Johnathan Abram,LVR,0,4,2,50.0%,6,3.0,1.5,0,56.2,10.3,2,4,0,0,0,0.0,0,6,0,0.0%
21,K.J. Wright,LVR,0,1,1,100.0%,13,13.0,13.0,1,158.3,4.0,4,9,0,0,0,0.0,0,0,0,
22,Yannick Ngakoue,LVR,0,0,0,,,,,,,,,,0,2,0,2.0,4,4,0,0.0%
23,Quinton Jefferson,LVR,0,0,0,,,,,,,,,,0,1,2,0.0,3,3,0,0.0%
24,Solomon Thomas,LVR,0,0,0,,,,,,,,,,0,0,2,0.0,2,4,0,0.0%
25,Carl Nassib,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
26,Damion Square,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
27,Clelin Ferrell,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
28,Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,1,33.3%
29,Cory Littleton,LVR,0,2,0,0.0%,,,0.0,,39.6,1.0,,,2,0,0,0.0,0,6,0,0.0%
30,Nate Hobbs,LVR,0,1,0,0.0%,,,0.0,,39.6,3.0,,,1,0,0,0.0,0,1,0,0.0%
