,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Jameis Winston,NOR,19,35,222,10,27.0,300,8.6,71,3.7,2.0,151,7.9,3,9.4%,6,18.8%,2,10,5,0,7,17.1%,4,10.0
2,Geno Smith,SEA,12,22,167,6,22.2,219,10.0,59,4.9,2.7,108,9.0,0,0.0%,3,15.8%,5,10,3,3,11,39.3%,1,12.0
