,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Joe Mixon,CIN,12,59,2,39,3.3,20,1.7,1,12.0
1,Samaje Perine,CIN,11,52,1,11,1.0,41,3.7,0,
2,Joe Burrow,CIN,1,0,0,0,0.0,0,0.0,0,
4,Lamar Jackson,BAL,12,88,5,63,5.3,25,2.1,0,
5,Le'Veon Bell,BAL,5,5,1,1,0.2,4,0.8,0,
6,Devonta Freeman,BAL,4,14,2,5,1.3,9,2.3,0,
7,Ty'Son Williams,BAL,2,10,0,5,2.5,5,2.5,0,
8,Devin Duvernay,BAL,1,-2,0,-2,-2.0,0,0.0,0,
