,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Matt Ryan,ATL,25,40,336,2,1,1,11,49,95.4,3,0,0,2,0,0,0,0,0,1,1
1,Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,14,60,1,13,5,2,1,0,4,0,0
2,Mike Davis,ATL,0,0,0,0,0,0,0,0,,4,10,0,3,0,0,0,0,0,0,0
3,Wayne Gallman,ATL,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
4,Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,163,0,39,0,0
5,Russell Gage,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,67,1,49,0,0
6,Hayden Hurst,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,35,0,15,0,0
7,Calvin Ridley,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,26,1,11,0,0
8,Tajae Sharpe,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,12,0,0
9,Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
10,Lee Smith,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
11,Keith Smith,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
14,Tua Tagovailoa,MIA,32,40,291,4,2,1,10,27,109.5,4,29,0,9,0,0,0,0,0,0,0
15,Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,15,67,0,16,4,4,10,1,7,0,0
16,Salvon Ahmed,MIA,0,0,0,0,0,0,0,0,,7,26,0,7,2,2,26,0,17,0,0
17,Malcolm Brown,MIA,0,0,0,0,0,0,0,0,,3,10,0,4,1,1,-1,0,-1,0,0
18,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,85,1,27,0,0
19,Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,83,0,19,0,0
20,Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,37,0,18,0,0
21,Adam Shaheen,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,23,0,7,0,0
22,Mack Hollins,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,13,1,9,0,0
23,Isaiah Ford,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,10,0,0
24,Preston Williams,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,5,0,5,0,0
