,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Tristan Wirfs,T,TAM,73,100%,0,0%,7,28%
1,Alex Cappa,G,TAM,73,100%,0,0%,7,28%
2,Ryan Jensen,C,TAM,73,100%,0,0%,0,0%
3,Ali Marpet,G,TAM,70,96%,0,0%,7,28%
4,Donovan Smith,T,TAM,70,96%,0,0%,7,28%
5,Tom Brady,QB,TAM,65,89%,0,0%,0,0%
6,Chris Godwin,WR,TAM,61,84%,0,0%,0,0%
7,Mike Evans,WR,TAM,56,77%,0,0%,0,0%
8,Tyler Johnson,WR,TAM,49,67%,0,0%,0,0%
9,Cameron Brate,TE,TAM,40,55%,0,0%,0,0%
10,Leonard Fournette,RB,TAM,39,53%,0,0%,0,0%
11,O.J. Howard,TE,TAM,37,51%,0,0%,0,0%
12,Ronald Jones II,RB,TAM,14,19%,0,0%,0,0%
13,Jaelon Darden,WR,TAM,13,18%,0,0%,6,24%
14,Cyril Grayson,WR,TAM,13,18%,0,0%,0,0%
15,Josh Wells,T,TAM,12,16%,0,0%,7,28%
16,Giovani Bernard,RB,TAM,11,15%,0,0%,2,8%
17,Deon Yelder,TE,TAM,11,15%,0,0%,0,0%
18,Ke'Shawn Vaughn,RB,TAM,8,11%,0,0%,17,68%
19,Blaine Gabbert,QB,TAM,8,11%,0,0%,0,0%
20,Aaron Stinnie,G,TAM,7,10%,0,0%,0,0%
21,Devin White,LB,TAM,0,0%,58,88%,1,4%
22,Antoine Winfield Jr.,FS,TAM,0,0%,58,88%,0,0%
23,Jordan Whitehead,SS,TAM,0,0%,56,85%,0,0%
24,Kevin Minter,LB,TAM,0,0%,53,80%,1,4%
25,Ross Cockrell,CB,TAM,0,0%,52,79%,5,20%
26,Jamel Dean,CB,TAM,0,0%,51,77%,1,4%
27,Dee Delaney,CB,TAM,0,0%,47,71%,7,28%
28,Shaquil Barrett,LB,TAM,0,0%,40,61%,0,0%
29,Jason Pierre-Paul,DE,TAM,0,0%,39,59%,0,0%
30,Joe Tryon-Shoyinka,LB,TAM,0,0%,37,56%,6,24%
31,Rakeem Nunez-Roches,DT,TAM,0,0%,34,52%,8,32%
32,William Gholston,DE,TAM,0,0%,34,52%,1,4%
33,Ndamukong Suh,DE,TAM,0,0%,33,50%,0,0%
34,Vita Vea,NT,TAM,0,0%,32,48%,8,32%
35,Anthony Nelson,LB,TAM,0,0%,23,35%,14,56%
36,Pierre Desir,CB,TAM,0,0%,22,33%,12,48%
37,Rashard Robinson,CB,TAM,0,0%,14,21%,17,68%
38,Pat O'Connor,DE,TAM,0,0%,11,17%,25,100%
39,Andrew Adams,SS,TAM,0,0%,8,12%,18,72%
40,Grant Stuard,LB,TAM,0,0%,8,12%,17,68%
41,K.J. Britt,LB,TAM,0,0%,8,12%,17,68%
42,Mike Edwards,FS,TAM,0,0%,8,12%,4,16%
43,Bradley Pinion,P,TAM,0,0%,0,0%,18,72%
44,Cam Gill,LB,TAM,0,0%,0,0%,17,68%
45,Carson Tinker,LS,TAM,0,0%,0,0%,11,44%
46,Ryan Succop,K,TAM,0,0%,0,0%,7,28%
0,Sam Mustipher,C,CHI,66,100%,0,0%,1,4%
1,Cody Whitehair,G,CHI,66,100%,0,0%,1,4%
2,James Daniels,G,CHI,66,100%,0,0%,1,4%
3,Jason Peters,T,CHI,66,100%,0,0%,0,0%
4,Justin Fields,QB,CHI,66,100%,0,0%,0,0%
5,Allen Robinson,WR,CHI,62,94%,0,0%,0,0%
6,Cole Kmet,TE,CHI,59,89%,0,0%,8,32%
7,Darnell Mooney,WR,CHI,57,86%,0,0%,0,0%
8,Khalil Herbert,RB,CHI,51,77%,0,0%,0,0%
9,Alex Bars,G,CHI,44,67%,0,0%,1,4%
10,Marquise Goodwin,WR,CHI,35,53%,0,0%,0,0%
11,Jesse James,TE,CHI,26,39%,0,0%,8,32%
12,Lachavious Simmons,G,CHI,22,33%,0,0%,1,4%
13,Damiere Byrd,WR,CHI,20,30%,0,0%,0,0%
14,Damien Williams,RB,CHI,11,17%,0,0%,0,0%
15,Ryan Nall,RB,CHI,5,8%,0,0%,17,68%
16,J.P. Holtz,TE,CHI,3,5%,0,0%,11,44%
17,Jesper Horsted,TE,CHI,1,2%,0,0%,13,52%
18,DeAndre Houston-Carson,FS,CHI,0,0%,73,100%,11,44%
19,Roquan Smith,LB,CHI,0,0%,73,100%,7,28%
20,Kindle Vildor,CB,CHI,0,0%,73,100%,7,28%
21,Eddie Jackson,SS,CHI,0,0%,73,100%,0,0%
22,Jaylon Johnson,CB,CHI,0,0%,73,100%,0,0%
23,Trevis Gipson,LB,CHI,0,0%,54,74%,0,0%
24,Khalil Mack,LB,CHI,0,0%,52,71%,0,0%
25,Duke Shelley,CB,CHI,0,0%,44,60%,7,28%
26,Bilal Nichols,DE,CHI,0,0%,38,52%,5,20%
27,Alec Ogletree,LB,CHI,0,0%,38,52%,4,16%
28,Angelo Blackson,DT,CHI,0,0%,36,49%,7,28%
29,Sam Kamara,LB,CHI,0,0%,29,40%,14,56%
30,Eddie Goldman,NT,CHI,0,0%,28,38%,0,0%
31,Khyiris Tonga,NT,CHI,0,0%,22,30%,7,28%
32,Mario Edwards,DT,CHI,0,0%,22,30%,3,12%
33,Danny Trevathan,LB,CHI,0,0%,20,27%,0,0%
34,Margus Hunt,DT,CHI,0,0%,18,25%,7,28%
35,Christian Jones,LB,CHI,0,0%,15,21%,24,96%
36,Marqui Christian,SS,CHI,0,0%,9,12%,24,96%
37,Teez Tabor,FS,CHI,0,0%,7,10%,10,40%
38,Xavier Crawford,CB,CHI,0,0%,6,8%,16,64%
39,Joel Iyiegbuniwe,LB,CHI,0,0%,0,0%,24,96%
40,Jakeem Grant,WR,CHI,0,0%,0,0%,11,44%
41,Artie Burns,CB,CHI,0,0%,0,0%,10,40%
42,Patrick Scales,LS,CHI,0,0%,0,0%,5,20%
43,Pat O'Donnell,P,CHI,0,0%,0,0%,5,20%
44,Cairo Santos,K,CHI,0,0%,0,0%,3,12%
45,Dieter Eiselen,G,CHI,0,0%,0,0%,1,4%
