,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,D'Andre Swift,DET,13,48,1,25,1.9,23,1.8,1,13.0
1,Jamaal Williams,DET,12,57,5,25,2.1,32,2.7,1,12.0
2,Jared Goff,DET,1,3,0,2,2.0,1,1.0,0,
3,C.J. Moore,DET,1,28,1,28,28.0,0,0.0,0,
4,Kalif Raymond,DET,1,1,0,0,0.0,1,1.0,0,
6,Darrell Henderson,LAR,15,45,2,18,1.2,27,1.8,0,
7,Sony Michel,LAR,2,4,,1,0.5,3,1.5,0,
8,Matthew Stafford,LAR,2,-2,0,-2,-1.0,0,0.0,0,
