,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Patrick Mahomes,KAN,6,35,1,34,5.7,1,0.2,0,
1,Darrel Williams,KAN,5,20,2,9,1.8,11,2.2,0,
2,Chad Henne,KAN,1,4,0,4,4.0,0,0.0,0,
3,Tyreek Hill,KAN,1,18,1,18,18.0,0,0.0,0,
5,Derrick Henry,TEN,29,86,6,28,1.0,58,2.0,1,29.0
6,Darrynton Evans,TEN,2,7,0,2,1.0,5,2.5,0,
7,Ryan Tannehill,TEN,2,6,2,3,1.5,3,1.5,0,
8,Marcus Johnson,TEN,1,5,1,1,1.0,4,4.0,0,
9,Logan Woodside,TEN,1,-1,,-1,-1.0,0,0.0,0,
