,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Justin Fields,CHI,22,32,184,0,3,4,16,22,44.3,8,38,0,16,0,0,0,0,0,3,2
1,Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,18,100,0,29,5,5,33,0,20,0,0
2,Damien Williams,CHI,0,0,0,0,0,0,0,0,,3,5,0,4,1,1,3,0,3,0,0
3,Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,43,0,22,0,0
4,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,39,0,22,0,0
5,Jesse James,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,20,0,8,0,0
6,Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,12,0,0
7,Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,16,0,12,0,0
8,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
9,Ryan Nall,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
10,Jesper Horsted,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Tom Brady,TAM,20,36,211,4,0,0,0,46,109.8,0,0,0,0,0,0,0,0,0,0,0
14,Blaine Gabbert,TAM,2,3,15,0,0,0,0,15,78.5,0,0,0,0,0,0,0,0,0,0,0
15,Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,15,81,1,15,4,2,9,0,9,0,0
16,Ronald Jones II,TAM,0,0,0,0,0,0,0,0,,10,63,0,19,0,0,0,0,0,1,1
17,Ke'Shawn Vaughn,TAM,0,0,0,0,0,0,0,0,,5,27,0,15,0,0,0,0,0,0,0
18,Jaelon Darden,TAM,0,0,0,0,0,0,0,0,,1,11,0,11,1,0,0,0,0,0,0
19,Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,111,1,34,0,0
20,Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,76,3,46,0,0
21,Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,12,0,0
22,O.J. Howard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0
23,Giovani Bernard,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,5,0,9,0,0
24,Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
25,Deon Yelder,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0
