,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Foster Moreau,TE,LVR,66,100%,0,0%,10,42%
1,Kolton Miller,T,LVR,66,100%,0,0%,6,25%
2,Alex Leatherwood,T,LVR,66,100%,0,0%,6,25%
3,Brandon Parker,T,LVR,66,100%,0,0%,5,21%
4,Derek Carr,QB,LVR,66,100%,0,0%,0,0%
5,Andre James,C,LVR,66,100%,0,0%,0,0%
6,John Simpson,G,LVR,65,98%,0,0%,5,21%
7,Bryan Edwards,WR,LVR,59,89%,0,0%,2,8%
8,Henry Ruggs III,WR,LVR,47,71%,0,0%,2,8%
9,Hunter Renfrow,WR,LVR,36,55%,0,0%,5,21%
10,Kenyan Drake,RB,LVR,26,39%,0,0%,3,13%
11,Josh Jacobs,RB,LVR,24,36%,0,0%,0,0%
12,Alec Ingold,FB,LVR,17,26%,0,0%,15,63%
13,Jalen Richard,RB,LVR,16,24%,0,0%,1,4%
14,Zay Jones,WR,LVR,12,18%,0,0%,8,33%
15,Matt Bushman,TE,LVR,11,17%,0,0%,2,8%
16,Willie Snead,WR,LVR,10,15%,0,0%,4,17%
17,Nick Martin,C,LVR,5,8%,0,0%,6,25%
18,Jordan Simmons,G,LVR,1,2%,0,0%,2,8%
19,Marcus Mariota,QB,LVR,1,2%,0,0%,0,0%
20,Trevon Moehrig,FS,LVR,0,0%,69,100%,11,46%
21,Brandon Facyson,CB,LVR,0,0%,69,100%,9,38%
22,Johnathan Abram,SS,LVR,0,0%,69,100%,1,4%
23,Nate Hobbs,CB,LVR,0,0%,64,93%,9,38%
24,Yannick Ngakoue,DE,LVR,0,0%,55,80%,1,4%
25,Denzel Perryman,LB,LVR,0,0%,55,80%,0,0%
26,Maxx Crosby,DE,LVR,0,0%,50,72%,3,13%
27,Casey Hayward,CB,LVR,0,0%,48,70%,3,13%
28,Cory Littleton,LB,LVR,0,0%,46,67%,9,38%
29,Quinton Jefferson,DT,LVR,0,0%,43,62%,3,13%
30,Solomon Thomas,DT,LVR,0,0%,37,54%,3,13%
31,Johnathan Hankins,NT,LVR,0,0%,35,51%,2,8%
32,Dallin Leavitt,FS,LVR,0,0%,23,33%,17,71%
33,Desmond Trufant,CB,LVR,0,0%,23,33%,1,4%
34,Damion Square,NT,LVR,0,0%,23,33%,0,0%
35,Carl Nassib,DE,LVR,0,0%,19,28%,10,42%
36,Clelin Ferrell,DE,LVR,0,0%,14,20%,0,0%
37,Nick Kwiatkoski,LB,LVR,0,0%,12,17%,16,67%
38,K.J. Wright,LB,LVR,0,0%,5,7%,1,4%
39,Marquel Lee,LB,LVR,0,0%,0,0%,13,54%
40,Divine Deablo,LB,LVR,0,0%,0,0%,13,54%
41,Daniel Carlson,K,LVR,0,0%,0,0%,13,54%
42,Keisean Nixon,CB,LVR,0,0%,0,0%,11,46%
43,Tyree Gillespie,SS,LVR,0,0%,0,0%,11,46%
44,Trent Sieg,LS,LVR,0,0%,0,0%,8,33%
45,AJ Cole III,P,LVR,0,0%,0,0%,8,33%
46,Jermaine Eluemunor,G,LVR,0,0%,0,0%,6,25%
0,Jack Driscoll,T,PHI,69,100%,0,0%,2,8%
1,Landon Dickerson,G,PHI,69,100%,0,0%,2,8%
2,Jordan Mailata,T,PHI,69,100%,0,0%,2,8%
3,Jalen Hurts,QB,PHI,69,100%,0,0%,0,0%
4,Jason Kelce,C,PHI,69,100%,0,0%,0,0%
5,Dallas Goedert,TE,PHI,64,93%,0,0%,0,0%
6,DeVonta Smith,WR,PHI,60,87%,0,0%,0,0%
7,Lane Johnson,T,PHI,58,84%,0,0%,0,0%
8,Jalen Reagor,WR,PHI,56,81%,0,0%,9,38%
9,Quez Watkins,WR,PHI,50,72%,0,0%,0,0%
10,Kenneth Gainwell,RB,PHI,35,51%,0,0%,0,0%
11,Boston Scott,RB,PHI,23,33%,0,0%,5,21%
