,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Carson Wentz,IND,17,26,150,2,0,1,3,57,106.2,4,23,1,17,0,0,0,0,0,2,1
1,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,18,107,1,33,3,3,3,0,5,2,1
2,Nyheim Hines,IND,0,0,0,0,0,0,0,0,,8,14,0,8,3,1,-2,0,-2,0,0
3,Marlon Mack,IND,0,0,0,0,0,0,0,0,,3,4,0,3,0,0,0,0,0,0,0
4,Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,105,1,57,0,0
5,Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,25,1,11,0,0
6,Zach Pascal,IND,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,14,0,13,0,0
7,Keke Coutee,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
8,Kylen Granson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
9,Ashton Dulin,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,0,0,2,0,0
10,Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Jimmy Garoppolo,SFO,16,27,181,1,2,2,12,29,60.9,2,0,0,0,0,0,0,0,0,2,1
14,Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,18,107,1,20,0,0,0,0,0,0,0
15,Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,6,0,6,0,0
16,Jamycal Hasty,SFO,0,0,0,0,0,0,0,0,,3,1,0,2,6,3,15,0,9,0,0
17,Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,100,1,29,1,1
18,Charlie Woerner,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,30,0,27,0,0
19,Mohamed Sanu,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0
20,Trent Sherfield,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
21,Ross Dwelley,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
22,Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
