,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Pete Werner,NOR,0,3,3,100.0%,39,13.0,13.0,0,118.7,3.3,10,29,0,0,0,0.0,0,6,0,0.0%
1,Chauncey Gardner-Johnson,NOR,0,4,2,50.0%,10,5.0,2.5,0,56.2,13.3,7,3,5,0,1,0.0,1,5,0,0.0%
2,Paulson Adebo,NOR,0,3,2,66.7%,10,5.0,3.3,0,71.5,13.0,5,5,0,0,0,0.0,0,4,0,0.0%
3,Bradley Roby,NOR,0,2,2,100.0%,1,0.5,0.5,0,79.2,-1.5,-3,4,0,0,0,0.0,0,2,0,0.0%
4,Marshon Lattimore,NOR,0,4,2,50.0%,19,9.5,4.8,0,63.5,9.8,16,3,0,0,0,0.0,0,2,0,0.0%
5,Demario Davis,NOR,0,2,1,50.0%,9,9.0,4.5,0,62.5,8.5,1,8,7,0,1,2.0,3,10,2,16.7%
6,Malcolm Jenkins,NOR,0,3,1,33.3%,84,84.0,28.0,1,121.5,25.3,25,59,6,0,0,1.0,1,6,1,14.3%
7,P.J. Williams,NOR,0,2,1,50.0%,5,5.0,2.5,0,56.2,8.0,5,0,0,0,0,0.0,0,1,0,0.0%
8,Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,2,1,0.0,3,1,1,50.0%
9,Shy Tuttle,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
10,Tanoh Kpassagnon,NOR,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
11,Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,1,20.0%
12,Montravius Adams,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
13,Marcus Williams,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
14,Kwon Alexander,NOR,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
16,Jordyn Brooks,SEA,0,4,4,100.0%,45,11.3,11.3,0,113.5,2.0,8,37,0,0,0,0.0,0,4,0,0.0%
17,Tre Brown,SEA,0,4,3,75.0%,28,9.3,7.0,0,93.7,10.3,22,6,1,1,0,0.0,1,3,0,0.0%
18,Bobby Wagner,SEA,0,2,2,100.0%,31,15.5,15.5,0,118.7,1.0,2,29,4,1,0,0.0,1,7,0,0.0%
19,Sidney Jones,SEA,0,6,2,33.3%,20,10.0,3.3,0,43.7,14.7,9,11,0,0,0,0.0,0,2,0,0.0%
20,Ugo Amadi,SEA,0,2,2,100.0%,19,9.5,9.5,0,106.2,4.5,9,10,0,0,0,0.0,0,2,0,0.0%
21,Ryan Neal,SEA,0,3,2,66.7%,37,18.5,12.3,0,109.0,3.0,7,30,0,0,0,0.0,0,2,0,0.0%
22,Rasheem Green,SEA,0,1,1,100.0%,7,7.0,7.0,0,95.8,4.0,4,3,0,0,0,1.0,2,4,1,20.0%
23,Kerry Hyder,SEA,0,1,1,100.0%,,,0.0,,79.2,,,,1,0,0,0.5,1,1,0,0.0%
24,Al Woods,SEA,0,1,1,100.0%,7,7.0,7.0,0,95.8,1.0,1,6,0,0,0,0.0,0,4,1,20.0%
25,D.J. Reed,SEA,0,4,1,25.0%,6,6.0,1.5,0,39.6,15.3,-2,8,0,0,0,0.0,0,2,0,0.0%
26,Quandre Diggs,SEA,0,4,1,25.0%,15,15.0,3.8,0,42.7,31.5,12,3,0,0,0,0.0,0,5,0,0.0%
27,Jamal Adams,SEA,0,2,0,0.0%,,,0.0,,39.6,24.0,,,6,2,0,0.0,2,2,1,33.3%
28,Alton Robinson,SEA,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
29,Carlos Dunlap,SEA,0,0,0,,,,,,,,,,0,0,0,0.5,1,5,0,0.0%
30,Benson Mayowa,SEA,0,1,0,0.0%,,,0.0,,39.6,0.0,,,4,0,0,0.0,0,2,0,0.0%
31,Poona Ford,SEA,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,1,14.3%
