,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Godwin Igwebuike,DET,1,27,27.0,0,27,0,0,,0,0
3,Ben Skowronek,LAR,4,70,17.5,0,19,0,0,,0,0
