,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Ben Powers,G,BAL,73,100%,0,0%,3,9%
1,Alejandro Villanueva,T,BAL,73,100%,0,0%,3,9%
2,Kevin Zeitler,G,BAL,64,88%,0,0%,3,9%
3,Marquise Brown,WR,BAL,63,86%,0,0%,0,0%
4,Lamar Jackson,QB,BAL,61,84%,0,0%,0,0%
5,Bradley Bozeman,C,BAL,61,84%,0,0%,0,0%
6,Tyre Phillips,G,BAL,53,73%,0,0%,3,9%
7,Mark Andrews,TE,BAL,50,68%,0,0%,0,0%
8,Rashod Bateman,WR,BAL,46,63%,0,0%,0,0%
9,Patrick Ricard,FB,BAL,43,59%,0,0%,8,25%
10,Devin Duvernay,WR,BAL,36,49%,0,0%,12,38%
11,Devonta Freeman,RB,BAL,29,40%,0,0%,0,0%
12,Le'Veon Bell,RB,BAL,22,30%,0,0%,0,0%
13,Ty'Son Williams,RB,BAL,21,29%,0,0%,0,0%
14,Patrick Mekari,G,BAL,20,27%,0,0%,1,3%
15,Josh Oliver,TE,BAL,19,26%,0,0%,0,0%
16,James Proche,WR,BAL,16,22%,0,0%,5,16%
17,Trystan Colon-Castillo,C,BAL,15,21%,0,0%,2,6%
18,Tyler Huntley,QB,BAL,12,16%,0,0%,0,0%
19,Eric Tomlinson,TE,BAL,11,15%,0,0%,9,28%
20,David Sharpe,T,BAL,9,12%,0,0%,3,9%
21,Miles Boykin,WR,BAL,4,5%,0,0%,20,63%
22,Tylan Wallace,WR,BAL,2,3%,0,0%,20,63%
23,Marlon Humphrey,CB,BAL,0,0%,63,100%,9,28%
24,Chuck Clark,SS,BAL,0,0%,63,100%,8,25%
25,DeShon Elliott,FS,BAL,0,0%,63,100%,3,9%
26,Anthony Averett,CB,BAL,0,0%,56,89%,11,34%
27,Calais Campbell,DE,BAL,0,0%,47,75%,12,38%
28,Josh Bynes,LB,BAL,0,0%,46,73%,0,0%
29,Tyus Bowser,LB,BAL,0,0%,45,71%,10,31%
30,Odafe Oweh,LB,BAL,0,0%,38,60%,1,3%
31,Brandon Williams,NT,BAL,0,0%,37,59%,9,28%
32,Justin Houston,LB,BAL,0,0%,36,57%,0,0%
33,Tavon Young,CB,BAL,0,0%,35,56%,1,3%
34,Justin Madubuike,DT,BAL,0,0%,33,52%,9,28%
35,Patrick Queen,LB,BAL,0,0%,27,43%,0,0%
36,Chris Board,LB,BAL,0,0%,22,35%,29,91%
37,Pernell McPhee,LB,BAL,0,0%,19,30%,0,0%
38,Justin Ellis,DT,BAL,0,0%,18,29%,2,6%
39,Brandon Stephens,FS,BAL,0,0%,17,27%,22,69%
40,Jimmy Smith,CB,BAL,0,0%,17,27%,1,3%
41,Malik Harrison,LB,BAL,0,0%,11,17%,29,91%
42,Kristian Welch,LB,BAL,0,0%,0,0%,29,91%
43,Anthony Levine,SS,BAL,0,0%,0,0%,29,91%
44,Geno Stone,SS,BAL,0,0%,0,0%,20,63%
45,Sam Koch,P,BAL,0,0%,0,0%,9,28%
46,Nick Moore,LS,BAL,0,0%,0,0%,9,28%
47,Justin Tucker,K,BAL,0,0%,0,0%,7,22%
0,Jonah Williams,T,CIN,63,100%,0,0%,7,22%
1,Quinton Spain,G,CIN,63,100%,0,0%,7,22%
2,Riley Reiff,T,CIN,56,89%,0,0%,7,22%
3,Jackson Carman,G,CIN,56,89%,0,0%,7,22%
4,Joe Burrow,QB,CIN,56,89%,0,0%,0,0%
5,Trey Hopkins,C,CIN,56,89%,0,0%,0,0%
6,Ja'Marr Chase,WR,CIN,53,84%,0,0%,0,0%
7,C.J. Uzomah,TE,CIN,52,83%,0,0%,7,22%
8,Tyler Boyd,WR,CIN,45,71%,0,0%,0,0%
9,Tee Higgins,WR,CIN,42,67%,0,0%,0,0%
10,Joe Mixon,RB,CIN,34,54%,0,0%,0,0%
11,Samaje Perine,RB,CIN,30,48%,0,0%,21,66%
12,Drew Sample,TE,CIN,27,43%,0,0%,11,34%
13,Auden Tate,WR,CIN,18,29%,0,0%,6,19%
14,Isaiah Prince,T,CIN,10,16%,0,0%,7,22%
15,Mitchell Wilcox,TE,CIN,8,13%,0,0%,17,53%
16,Trey Hill,C,CIN,7,11%,0,0%,7,22%
17,Fred Johnson,T,CIN,7,11%,0,0%,0,0%
18,Brandon Allen,QB,CIN,7,11%,0,0%,0,0%
19,Trenton Irwin,WR,CIN,3,5%,0,0%,3,9%
20,Vonn Bell,SS,CIN,0,0%,64,88%,4,13%
21,Eli Apple,CB,CIN,0,0%,63,86%,4,13%
22,Jessie Bates III,FS,CIN,0,0%,63,86%,3,9%
23,Chidobe Awuzie,CB,CIN,0,0%,63,86%,3,9%
24,Logan Wilson,LB,CIN,0,0%,59,81%,8,25%
25,Sam Hubbard,DE,CIN,0,0%,53,73%,4,13%
26,Germaine Pratt,LB,CIN,0,0%,47,64%,12,38%
27,Larry Ogunjobi,DT,CIN,0,0%,44,60%,4,13%
28,Trey Hendrickson,DE,CIN,0,0%,44,60%,3,9%
29,Akeem Davis-Gaither,LB,CIN,0,0%,39,53%,21,66%
