,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Davis Mills,HOU,23,32,135,0,0,2,17,22,79.6,0,0,0,0,0,0,0,0,0,1,1
1,David Johnson,HOU,0,0,0,0,0,0,0,0,,7,25,0,13,6,5,27,0,10,0,0
2,Mark Ingram,HOU,0,0,0,0,0,0,0,0,,6,9,0,4,3,3,18,0,10,0,0
3,Phillip Lindsay,HOU,0,0,0,0,0,0,0,0,,2,8,0,4,0,0,0,0,0,0,0
4,Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,28,0,22,0,0
5,Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,21,0,18,0,0
6,Danny Amendola,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,17,0,10,0,0
7,Jordan Akins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,8,0,0
8,Pharaoh Brown,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,11,0,5,0,0
11,Kyler Murray,ARI,20,28,261,3,1,4,36,47,121.3,6,10,0,7,0,0,0,0,0,0,0
12,Chase Edmonds,ARI,0,0,0,0,0,0,0,0,,15,81,0,16,3,1,9,0,9,0,0
13,James Conner,ARI,0,0,0,0,0,0,0,0,,10,64,1,18,0,0,0,0,0,0,0
14,Jonathan Ward,ARI,0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,0,0
15,Eno Benjamin,ARI,0,0,0,0,0,0,0,0,,2,7,0,8,0,0,0,0,0,0,0
16,Zach Ertz,ARI,0,0,0,0,0,0,0,0,,1,4,0,4,5,3,66,1,47,0,0
17,A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,66,0,41,0,0
18,DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,53,1,15,0,0
19,Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,50,1,19,0,0
20,Rondale Moore,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,16,0,0
21,Colt McCoy,ARI,0,0,0,0,0,0,0,0,,2,-1,0,0,0,0,0,0,0,0,0
